ITEM_NUMBER,ITEM_ADDED_DATE,BR_ID,L12M,L11M,L10M,L9M,L8M,L7M,L6M,L5M,L4M,L3M,L2M,L1M,CM
ITEM NUMBER,ITEM_ADDED_DATE,BR_ID,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05
ITEM_NUMBER,ITEM_ADDED_DATE,BR_ID,L12M,L11M,L10M,L9M,L8M,L7M,L6M,L5M,L4M,L3M,L2M,L1M,CM
"19-5715-00",81,0,1,4,4,1,1,2,0,0,0,2,0,1
"19-5716-00",81,0,1,2,6,5,6,7,9,7,5,9,0,1
"19-5719-00",81,3,4,3,1,1,0,2,3,3,3,4,10,7
"19-5720-00",81,0,0,0,0,3,0,1,3,3,1,0,0,2
"19-5721-00",81,11,7,3,0,3,12,1,5,1,5,4,3,5
"19-5722-00",81,7,4,2,0,2,15,4,7,0,5,4,7,5
"19-5723-00",81,0,0,1,0,0,0,0,0,0,0,0,0,0
"19-5723-00-1",81,3,6,13,4,15,5,5,11,7,7,13,12,10
"19-5724-00",81,0,0,0,0,0,0,0,0,0,0,0,0,3
"19-5724-00-1",81,11,2,4,13,4,9,3,6,7,13,7,19,19
"19-5727-00",81,1,0,0,0,0,0,1,0,1,2,0,2,0
"19-5728-00",81,0,0,1,0,2,0,0,0,0,0,0,1,0
"19-5729-00",81,1,0,0,1,1,0,0,0,1,2,0,0,0
"19-5730-00",81,1,0,0,0,0,0,0,3,2,0,0,0,0
"19-5731-00",81,0,0,0,0,0,0,1,1,0,2,1,0,0
"19-5732-00",81,0,0,0,0,0,0,1,1,1,2,0,0,0
"19-5733-00",81,0,1,0,0,0,0,0,0,0,0,0,0,0
"19-5734-00",81,0,1,0,0,0,0,0,0,0,0,0,0,0
"19-5735-00",81,2,3,3,6,4,7,2,5,4,1,3,2,1
"19-5736-00",81,6,13,6,7,5,7,4,2,5,2,1,8,1
"19-5737-00",81,4,7,3,0,1,0,9,7,8,6,10,5,6
"19-5738-00",81,4,11,3,1,1,2,5,9,15,9,6,11,0
"19-5739-00",81,2,4,1,2,3,7,0,2,2,10,8,1,0
"19-5740-00",81,4,2,3,5,3,4,0,2,3,2,4,0,1
"19-5741-00",81,0,3,6,8,5,2,5,4,5,7,15,2,0
"19-5743-00",81,0,0,0,0,0,0,0,0,0,0,0,1,0
"19-5743-00-1",81,7,8,4,10,6,6,4,2,4,2,3,5,1
"19-5744-00",81,0,0,0,0,0,0,2,2,0,0,0,1,0
"19-5744-00-1",81,8,6,7,6,7,5,8,8,9,7,19,2,1
"19-5747-00",81,3,4,4,7,5,3,14,12,1,4,5,3,9
"19-5751-00",81,2,1,0,0,0,0,0,0,1,0,0,0,0
"19-5752-00",81,1,2,0,0,0,0,0,0,0,1,0,0,0
"19-5753-00",81,2,0,0,1,1,1,1,0,0,1,0,0,0
"19-5754-00",81,0,0,1,1,0,2,1,0,2,0,1,1,0
"19-5755-00",81,0,4,2,3,1,0,0,0,0,7,2,4,4
"19-5756-00",81,0,1,2,3,1,0,0,1,1,10,0,0,0
"19-5757-00",81,6,1,4,3,4,0,3,9,0,0,0,0,0
"19-5757-00-1",81,1,3,2,0,2,1,2,0,1,9,6,5,4
"19-5758-00",81,7,2,3,2,2,7,6,5,0,1,0,0,0
"19-5758-00-1",81,2,1,1,0,0,1,1,1,4,16,7,2,0
"19-5759-00",81,0,0,3,1,0,0,2,0,2,1,1,1,0
"19-5759-90",81,4,1,1,1,1,0,0,0,0,0,0,1,0
"19-5759-90-1",81,1,1,2,2,3,3,5,4,1,1,3,17,9
"19-5760-00",81,2,1,3,5,7,4,4,1,0,6,0,0,1
"19-5760-90",81,4,2,0,0,0,0,0,0,0,0,0,0,1
"19-5760-90-1",81,1,2,3,4,5,3,1,4,2,4,8,11,1
"19-5763-00",81,1,0,1,1,3,1,4,3,2,1,4,2,1
"19-5764-00",81,2,0,4,2,1,2,2,4,5,4,1,0,4
"19-5765-00",81,0,4,2,0,1,1,0,1,1,0,2,0,1
"19-5766-00",81,3,0,10,4,2,3,1,1,1,1,3,2,2
"19-5767-00",81,0,0,0,0,1,0,0,0,0,0,0,0,0
"19-5768-00",81,0,0,0,0,2,0,0,0,0,1,0,0,0
"19-5769-00",81,10,7,0,1,7,4,14,0,0,0,1,1,1
"19-5769-00-1",81,30,10,23,25,14,36,19,10,9,63,72,14,21
"19-5769-90",81,4,4,2,3,9,0,0,0,0,0,0,0,0
"19-5769-90-0",81,17,15,14,15,17,20,35,17,24,12,27,19,18
"19-5769-90-1",81,90,56,68,84,99,106,61,66,77,112,92,76,58
"19-5769-90-9",81,19,27,34,45,49,54,10,18,27,55,16,21,27
"19-5771-00",81,3,1,3,5,2,8,0,1,2,0,1,2,1
"19-5775-00",81,6,1,1,2,2,5,3,0,2,2,2,1,0
"19-5776-00",81,2,0,3,1,4,3,4,3,2,5,7,6,2
"19-5777-00",81,0,0,1,3,0,0,2,1,0,3,1,0,1
"19-5777-00-1",81,10,1,4,4,7,5,11,10,5,14,21,8,13
"19-5777-00-9",81,1,3,3,1,2,4,2,3,3,2,3,3,4
"19-5779-00",81,1,4,2,0,2,1,0,3,0,2,0,1,1
"19-5780-00",81,3,5,1,0,1,0,2,1,0,0,0,2,1
"19-5783-00",81,0,2,3,0,0,0,0,0,1,0,0,0,0
"19-5784-00",81,0,1,1,1,1,0,0,0,1,0,0,0,2
"19-5785-00",81,11,14,10,4,4,5,5,9,19,5,1,0,0
"19-5785-80",81,34,26,44,33,42,39,44,36,34,25,34,10,7
"19-5785-90-1",81,72,60,42,33,50,54,109,84,81,103,91,106,89
"19-5786-00",81,7,8,11,6,9,10,10,8,8,6,0,0,0
"19-5787-00",81,3,0,0,0,1,0,0,2,2,1,1,0,0
"19-5788-00",81,0,0,1,1,1,1,3,1,2,2,1,0,0
"19-5789-00",81,1,0,1,0,0,0,0,0,1,0,0,0,0
"19-5793-00",81,2,3,0,1,1,0,0,1,0,3,5,2,0
"19-5794-00",81,2,0,0,0,0,0,0,1,0,1,2,0,0
"19-5795-01",81,7,3,1,2,0,0,1,3,2,0,2,2,2
"19-5796-01",81,1,0,2,1,0,0,1,0,0,1,2,1,0
"19-5797-01",81,2,2,4,4,0,2,0,0,0,7,3,0,0
"19-5798-01",81,2,3,2,0,4,4,0,0,0,0,0,0,1
"19-5801-00",81,0,1,0,1,1,2,0,0,1,1,0,2,0
"19-5802-00",81,0,0,0,0,2,0,0,0,1,0,0,0,0
"19-5803-00",81,1,2,4,4,4,4,3,5,0,7,6,3,2
"19-5804-00",81,3,8,3,5,4,7,2,5,1,3,15,0,1
"19-5805-00",81,2,1,0,0,0,0,2,2,0,1,1,1,0
"19-5806-00",81,1,1,1,2,1,1,0,0,2,0,2,1,0
"19-5807-00",81,2,2,1,0,4,1,7,5,6,1,6,3,9
"19-5808-00",81,10,3,4,5,5,7,2,4,0,3,6,10,6
"19-5811-00",81,0,0,0,0,0,0,0,0,0,0,0,2,0
"19-5811-00-1",81,21,41,120,27,34,49,27,81,21,70,55,21,16
"19-5811-00-9",81,10,14,25,19,8,17,15,6,10,5,10,13,5
"19-5813-00",81,25,17,0,0,0,0,15,30,24,16,8,5,2
"19-5813-00-1",81,21,22,135,23,54,58,29,114,22,101,73,81,55
"19-5813-00-9",81,7,19,27,31,57,46,34,56,24,12,43,52,25
"19-5815-00",81,0,1,1,0,0,0,0,0,0,0,1,0,0
"19-5816-00",81,0,1,1,0,0,0,0,0,1,0,1,0,1
"19-5817-00",81,1,1,0,0,0,0,0,0,0,2,0,0,1
"19-5818-00",81,1,1,0,0,0,0,0,0,0,2,0,0,1
"19-5821-00",81,0,0,3,2,0,0,0,0,0,0,0,0,0
"19-5821-00-1",81,19,14,8,10,10,24,12,14,13,41,37,8,16
"19-5821-00-9",81,26,20,2,9,33,15,12,15,14,10,9,10,5
"19-5825-00",81,9,5,3,3,6,4,6,5,0,0,0,0,0
"19-5825-00-1",81,0,0,0,0,0,7,5,5,4,10,13,3,4
"19-5826-00",81,6,5,1,5,5,1,6,3,0,0,2,1,1
"19-5829-00",81,8,10,0,2,0,3,17,6,0,7,2,0,0
"19-5829-00-1",81,29,18,36,33,34,34,8,11,21,67,44,24,24
"19-5835-00",81,2,2,5,4,2,1,1,2,1,3,0,2,1
"19-5837-00",81,1,0,1,0,4,4,5,0,2,3,1,4,15
"19-5838-00",81,3,7,2,3,2,3,5,3,2,1,4,4,5
"19-5843-00",81,13,4,6,8,12,4,6,14,5,20,19,6,4
"19-5845-00",81,7,11,3,2,0,17,11,6,11,7,12,4,2
"19-5845-00-1",81,1,0,2,3,7,3,0,1,2,1,0,3,1
"19-5847-00",81,2,4,1,0,0,2,1,2,1,1,1,1,1
"19-5848-00",81,2,2,2,0,1,1,1,2,1,1,1,1,1
"19-5849-00",81,14,20,18,2,2,14,5,2,1,7,0,1,1
"19-5851-00",81,0,0,0,0,0,0,0,0,0,1,4,2,0
"19-5851-00-1",81,8,13,8,7,3,8,6,10,3,7,6,10,1
"19-5852-00-1",81,5,10,2,2,9,6,4,8,3,9,13,10,2
"19-5853-00",81,4,3,0,5,2,7,6,4,2,0,1,1,0
"19-5853-90",81,11,2,5,1,4,3,5,6,1,2,6,2,4
"19-5854-00",81,5,7,3,3,9,9,16,13,3,2,2,3,3
"19-5854-90",81,2,2,2,3,4,2,2,3,0,4,3,0,1
"19-5855-00",81,0,0,5,0,0,0,2,0,0,0,0,0,0
"19-5855-00-1",81,38,44,50,54,63,150,87,75,29,112,123,65,59
"19-5855-00-9",81,22,49,32,28,67,28,5,7,10,15,6,0,14
"19-5859-00",81,0,2,0,2,1,0,0,2,0,0,0,0,0
"19-5859-00-1",81,0,0,0,3,0,0,0,1,1,2,0,0,2
"19-5859-00-9",81,0,0,0,1,0,0,0,1,0,0,0,0,0
"19-5860-00-1",81,0,0,0,4,0,0,1,3,2,1,1,0,4
"19-5860-00-9",81,0,0,0,0,0,0,0,1,0,1,0,0,0
"19-5861-01",81,4,4,1,4,2,0,0,2,1,1,2,0,2
"19-5862-01",81,0,3,0,1,2,3,6,3,1,1,1,1,4
"19-5863-00",81,1,4,1,0,2,1,1,2,2,4,3,1,4
"19-5864-00",81,1,0,0,0,0,0,0,2,0,2,0,0,1
"19-5865-00-1",81,0,4,2,0,3,5,14,17,22,29,8,3,9
"19-5867-00",81,0,1,1,1,3,1,2,0,2,2,4,2,3
"19-5868-00",81,3,2,1,7,3,0,3,1,1,0,3,7,1
"19-5869-00",81,0,0,1,0,0,0,0,0,2,0,0,0,0
"19-5870-00",81,0,0,0,0,0,0,0,0,1,0,1,0,0
"19-5871-00",81,38,67,20,9,21,76,91,134,73,86,85,72,54
"19-5871-00-1",81,47,82,58,60,95,91,47,108,134,128,115,78,44
"19-5873-00",81,0,0,0,0,0,0,1,1,1,0,0,0,0
"19-5873-00-1",81,3,5,9,8,11,6,2,4,0,4,12,3,3
"19-5874-00",81,1,0,2,0,0,0,0,0,0,0,0,0,0
"19-5874-00-1",81,6,4,4,5,6,4,2,7,2,3,5,1,3
"19-5875-00",81,5,5,6,1,2,2,3,6,4,6,2,3,4
"19-5875-00-9",81,0,0,1,0,0,0,0,0,1,0,0,1,0
"19-5876-00",81,5,8,4,2,3,10,12,1,0,3,0,2,2
"19-5876-00-9",81,2,2,1,1,0,0,0,1,1,2,1,3,2
"19-5877-00",81,4,5,5,7,1,3,6,4,5,1,8,0,1
"19-5878-00",81,2,0,3,5,1,3,3,4,5,4,1,1,2
"19-5879-00",81,0,0,0,0,0,0,0,0,0,1,0,0,0
"19-5879-00-1",81,3,3,3,5,1,12,7,7,5,4,7,5,10
"19-5879-00-9",81,7,6,5,5,5,11,8,8,5,7,8,7,3
"19-5883-01",81,1,2,7,2,3,7,2,1,1,2,5,0,3
"19-5884-01",81,1,1,2,4,2,1,1,5,1,0,5,2,6
"19-5885-00",81,2,3,1,4,3,3,2,4,3,7,8,5,2
"19-5886-00",81,2,6,3,3,3,5,5,6,4,3,5,7,1
"19-5893-00",81,6,0,0,3,1,9,5,6,6,6,17,19,20
"19-5894-00",81,0,1,0,0,1,3,1,6,5,4,2,2,5
"19-5897-01",81,7,6,2,7,5,6,7,6,2,3,1,2,5
"19-5897-01-1",81,10,5,4,7,4,3,4,4,5,8,2,9,13
"19-5898-01",81,6,8,2,7,4,0,0,0,2,1,2,1,16
"19-5898-01-1",81,9,3,3,8,2,3,9,8,6,4,7,3,11
"19-5899-00",81,8,0,0,0,0,0,3,1,2,1,1,1,1
"19-5899-00-1",81,13,114,22,37,38,52,34,41,20,80,31,52,39
"19-5899-00-9",81,20,24,29,27,69,45,35,2,1,2,3,1,5
"19-5900-00",81,0,0,0,0,0,0,0,5,5,0,2,2,0
"19-5900-00-1",81,35,22,22,24,22,32,41,38,58,70,29,44,27
"19-5900-00-9",81,19,93,48,34,42,84,29,0,0,2,9,1,4
"19-5901-00",81,0,0,0,0,1,0,0,0,0,1,0,0,0
"19-5901-00-1",81,8,1,3,0,3,12,2,7,4,5,7,3,3
"19-5901-00-9",81,0,0,0,3,0,0,0,2,1,0,0,0,0
"19-5902-00",81,0,0,0,0,1,0,0,0,0,0,0,0,0
"19-5902-00-1",81,8,6,3,0,5,5,3,3,4,7,9,4,5
"19-5902-00-9",81,0,0,0,2,0,0,0,0,0,0,0,3,0
"19-5903-00",81,9,1,0,0,0,1,0,0,0,0,0,5,0
"19-5903-00-1",81,36,26,14,20,14,28,10,30,22,36,29,47,20
"19-5903-01-9",81,0,0,0,0,0,2,0,1,0,1,0,1,0
"19-5904-00",81,4,16,0,0,0,1,0,0,0,0,0,9,0
"19-5904-00-1",81,7,14,17,13,20,23,16,21,19,25,25,31,16
"19-5904-01-9",81,1,0,0,0,1,1,1,0,0,3,0,0,0
"19-5905-00",81,0,0,1,0,0,0,0,0,0,0,0,1,0
"19-5905-00-1",81,6,5,4,10,10,10,10,16,11,18,20,12,18
"19-5905-00-9",81,0,0,2,0,1,1,0,0,1,3,0,0,0
"19-5906-00",81,3,0,1,0,0,0,0,0,0,0,0,0,0
"19-5906-00-1",81,3,7,5,11,11,12,14,11,9,27,28,11,9
"19-5906-00-9",81,0,0,2,0,0,0,0,0,1,1,0,0,0
"19-5907-00",81,7,3,6,7,8,7,14,8,6,11,2,10,20
"19-5908-00",81,9,6,7,7,5,7,16,7,6,16,9,6,3
"19-5909-00",81,0,0,0,0,0,0,0,0,1,0,0,0,0
"19-5909-00-1",81,14,11,8,16,13,16,16,28,31,20,15,22,20
"19-5909-00-9",81,1,0,1,1,0,0,1,1,1,1,3,1,1
"19-5910-00-1",81,11,11,18,18,7,17,14,19,15,14,15,19,15
"19-5910-00-9",81,4,0,4,1,4,0,1,0,1,0,1,1,3
"19-5913-00",81,18,21,5,7,9,4,2,0,0,0,0,0,0
"19-5913-00-1",81,10,3,13,12,12,17,18,30,9,15,25,10,12
"19-5913-00-9",81,0,1,0,1,1,0,0,0,0,0,1,1,0
"19-5914-00",81,17,13,17,8,3,0,0,3,0,0,0,0,0
"19-5914-00-1",81,7,7,8,8,7,19,21,32,15,22,28,11,8
"19-5914-00-9",81,0,0,0,1,0,0,0,0,0,1,0,0,0
"19-5915-00-1",81,24,18,15,12,19,26,23,7,13,27,45,15,14
"19-5915-00-9",81,21,59,52,28,42,35,57,58,49,70,136,69,48
"19-5916-00-1",81,16,24,13,17,18,18,16,9,12,28,54,19,22
"19-5916-00-9",81,39,112,42,34,21,35,26,60,26,67,45,36,39
"19-5917-00",81,1,2,2,1,4,3,1,0,1,2,1,1,2
"19-5918-00",81,3,0,1,0,3,1,0,1,3,2,2,3,1
"19-5919-01",81,13,3,8,2,5,0,2,4,6,10,5,3,6
"19-5920-01",81,3,3,6,3,4,1,2,3,3,6,6,5,2
"19-5921-00",81,3,4,0,2,0,0,0,20,2,0,0,0,0
"19-5921-00-1",81,21,19,24,23,29,23,32,20,71,33,62,26,26
"19-5922-00",81,0,0,2,0,0,0,0,10,2,0,0,0,2
"19-5922-00-1",81,28,23,12,30,19,29,24,34,23,43,58,26,17
"19-5923-01",81,7,3,14,11,12,13,3,6,3,8,11,11,5
"19-5924-01",81,14,12,10,6,11,4,5,4,4,12,9,8,4
"19-5929-00",81,0,0,0,6,0,0,0,0,0,0,0,0,0
"19-5929-00-1",81,29,39,74,32,48,46,44,82,44,41,79,55,29
"19-5929-00-9",81,16,8,6,4,11,13,8,1,7,2,3,5,3
"19-5931-00",81,2,0,0,1,0,0,8,4,2,1,1,1,19
"19-5931-00-1",81,0,1,0,2,2,0,3,0,1,7,0,1,3
"19-5935-00",81,3,5,4,3,5,6,6,5,3,6,7,8,4
"19-5936-00",81,2,6,6,4,2,9,4,1,3,5,7,4,1
"19-5937-00-1",81,5,11,14,7,6,4,8,6,8,7,3,3,5
"19-5938-00-1",81,2,2,9,5,3,4,9,11,4,7,6,9,7
"19-5939-00",81,20,19,10,6,15,14,13,20,13,13,6,10,5
"19-5940-00",81,22,19,11,12,12,12,14,15,8,4,0,0,0
"19-5941-00",81,0,0,0,0,0,0,0,2,0,0,0,0,0
"19-5941-00-1",81,19,27,19,24,16,33,41,34,42,21,27,25,22
"19-5942-00",81,0,0,0,0,0,0,1,0,0,0,0,0,0
"19-5942-00-1",81,20,25,27,19,16,22,43,37,46,27,34,26,28
"19-5943-00",81,0,0,0,0,0,0,0,1,0,0,0,0,0
"19-5943-00-1",81,0,0,1,0,0,0,0,0,0,0,0,0,1
"19-5944-00",81,0,1,0,0,0,0,0,0,0,1,0,0,0
"19-5944-00-1",81,0,0,0,0,0,0,0,0,0,0,0,0,1
"19-5945-00",81,15,8,1,2,3,0,2,1,0,1,3,1,0
"19-5946-00",81,19,8,4,3,1,0,0,1,1,4,3,0,1
"19-5947-00",81,21,11,15,21,11,28,13,20,10,24,26,8,17
"19-5948-00",81,5,9,17,21,8,15,17,22,14,9,28,16,16
"19-5949-00",81,0,6,4,4,0,1,0,0,0,0,0,0,1
"19-5950-00",81,4,4,3,4,3,5,4,4,5,5,0,0,0
"19-5951-00",81,2,3,4,2,2,1,4,4,7,1,1,3,3
"19-5952-00",81,4,9,4,3,3,4,2,3,4,3,0,6,2
"19-5953-00",81,0,0,0,0,0,0,0,0,0,0,0,0,1
"19-5953-00-1",81,5,16,6,10,5,6,5,10,11,11,8,7,5
"19-5954-00",81,0,1,0,0,0,0,0,0,0,0,1,0,0
"19-5954-00-1",81,6,14,4,9,5,2,1,12,12,12,9,6,5
"19-5955-00",81,4,1,2,2,1,1,1,2,1,2,5,0,1
"19-5956-00",81,3,0,1,1,2,1,0,1,0,2,1,1,1
"19-5957-00",81,22,8,17,12,8,14,8,9,4,6,14,9,19
"19-5958-00",81,25,21,13,7,7,12,8,7,6,10,18,9,16
"19-5959-01",81,0,2,0,0,3,4,3,3,1,2,3,3,3
"19-5960-01",81,2,0,1,1,5,5,3,2,1,2,1,3,3
"19-5961-00",81,1,0,1,0,0,2,0,0,2,1,0,0,1
"19-5962-00",81,0,0,1,0,0,2,3,0,1,1,0,0,1
"19-5963-00",81,9,13,6,4,7,5,5,5,3,1,6,5,13
"19-5964-00",81,4,4,2,3,3,3,10,7,3,2,11,6,10
"19-5965-00",81,3,5,2,8,2,0,2,0,1,0,0,2,2
"19-5966-00",81,3,5,3,3,2,1,0,0,0,1,0,2,2
"19-5967-00",81,3,4,5,2,11,8,11,7,2,0,9,6,10
"19-5968-00",81,8,0,7,3,6,8,11,4,0,9,4,5,2
"19-5969-00",81,3,7,9,5,10,11,10,15,13,10,8,6,4
"19-5970-00",81,5,11,7,4,8,8,6,6,12,4,10,11,12
"19-5971-00",81,1,3,0,0,3,0,0,0,0,0,2,1,1
"19-5972-00",81,1,1,1,1,3,0,1,0,0,1,3,0,1
"19-5973-00",81,14,4,7,10,6,9,14,13,14,16,21,19,22
"19-5974-00",81,9,6,9,7,7,11,7,12,11,13,19,15,12
"19-5975-00",81,4,12,7,19,5,3,1,6,8,4,8,8,14
"19-5976-00",81,4,6,5,11,2,3,1,2,7,7,10,5,18
"19-5977-00",81,0,0,1,0,0,1,0,0,1,1,2,8,2
"19-5978-00",81,0,0,0,0,0,0,1,0,1,1,2,7,0
"19-5979-00",81,0,0,1,0,0,0,0,0,0,0,2,0,0
"19-5979-00-1",81,4,5,2,3,6,5,6,6,7,13,11,15,16
"19-5980-00-1",81,1,3,9,3,5,4,11,13,16,10,18,19,8
"19-5981-00",81,1,0,3,0,0,0,0,2,4,5,5,3,1
"19-5982-00",81,2,3,0,1,0,0,3,3,6,5,5,2,0
"19-5983-01",81,5,12,3,7,12,2,4,8,8,9,8,3,1
"19-5984-01",81,8,2,4,5,6,5,2,4,4,5,8,11,3
"19-5985-00",81,20,12,7,8,3,3,3,14,11,11,11,8,2
"19-5986-00",81,24,12,7,5,7,4,9,12,12,12,10,9,2
"19-5987-01",81,0,0,0,0,0,0,0,0,0,0,0,2,0
"19-5987-01-1",81,14,11,11,8,17,5,5,12,13,19,24,22,31
"19-5989-00-1",81,57,49,56,31,34,71,69,61,55,68,82,73,76
"19-5989-00-9",81,35,27,15,33,47,18,23,19,31,43,54,64,51
"19-5991-00-1",81,13,7,8,10,10,13,18,12,13,5,14,14,13
"19-5992-00-1",81,10,10,8,6,15,21,24,14,10,12,9,9,17
"19-5993-00-1",81,8,2,3,7,5,11,8,10,10,15,14,11,7
"19-5993-00-9",81,2,5,1,2,2,4,5,5,6,6,11,7,7
"19-5995-01",81,1,1,2,1,0,0,3,0,1,2,1,1,1
"19-5995-01-1",81,11,0,0,2,1,1,0,0,1,0,1,1,3
"19-5996-01",81,1,2,3,1,0,2,0,0,1,2,1,3,3
"19-5996-01-1",81,1,2,0,1,1,2,1,0,1,4,0,1,0
"19-5997-00",81,0,0,1,0,0,0,0,0,0,0,0,0,0
"19-5997-00-1",81,39,35,32,37,48,44,42,52,50,64,63,67,73
"19-5999-01",81,0,0,0,0,1,0,0,0,0,0,2,0,0
"19-5999-01-1",81,3,1,0,2,0,0,0,0,1,1,1,0,0
"19-6000-01",81,0,0,0,0,1,0,0,0,0,0,1,0,0
"19-6000-01-1",81,1,1,1,2,0,0,1,0,0,0,0,2,0
"19-6001-00",81,3,2,4,4,3,0,1,7,4,8,13,8,3
"19-6001-00-1",81,3,7,4,1,3,7,9,8,5,4,7,7,6
"19-6001-00-9",81,5,11,8,5,3,4,7,9,8,9,9,13,5
"19-6002-00",81,4,2,3,2,4,1,0,1,0,0,4,3,5
"19-6002-00-1",81,4,9,2,0,1,4,8,12,6,8,19,1,1
"19-6002-00-9",81,6,7,3,8,5,2,3,10,1,12,5,4,5
"19-6003-00",81,0,0,1,0,0,1,1,0,1,0,0,0,0
"19-6003-00-1",81,1,0,2,1,0,0,0,3,1,1,2,3,3
"19-6003-00-9",81,0,0,0,0,0,0,2,0,0,0,1,1,1
"19-6004-00",81,0,0,0,0,0,0,1,0,0,0,0,0,0
"19-6004-00-1",81,1,0,2,0,0,0,0,1,1,1,1,0,2
"19-6004-00-9",81,2,0,0,0,1,0,2,1,0,0,0,0,0
"19-6005-00",81,23,25,8,9,13,17,19,15,19,18,3,6,2
"19-6005-00-9",81,0,26,8,16,12,14,8,17,19,31,35,16,33
"19-6007-00",81,2,1,0,0,0,0,0,1,0,2,0,0,1
"19-6007-00-1",81,5,16,11,8,10,12,6,8,10,13,10,12,13
"19-6008-00",81,3,0,1,0,1,0,0,1,0,0,0,0,0
"19-6008-00-1",81,7,7,10,3,11,13,7,9,6,12,9,11,16
"19-6011-00",81,0,0,1,1,0,0,0,0,0,0,0,0,0
"19-6011-00-1",81,15,29,26,22,24,33,40,59,41,47,59,39,37
"19-6013-00",81,6,0,2,5,0,1,2,1,4,4,2,1,5
"19-6014-00",81,5,1,3,2,2,0,2,0,1,4,2,1,3
"19-6015-00",81,14,10,12,14,7,16,20,20,15,22,19,21,12
"19-6016-00",81,5,4,6,10,4,10,11,22,20,31,24,13,18
"19-6018-00",81,0,0,0,1,0,0,0,0,1,0,0,1,0
"19-6019-00",81,2,5,5,7,4,2,14,4,5,4,2,0,2
"19-6020-00",81,4,4,2,7,7,6,4,3,8,5,0,0,0
"19-6021-00",81,2,0,2,2,0,0,1,4,0,2,1,0,1
"19-6022-00",81,2,1,2,2,0,0,1,5,5,3,5,2,0
"19-6023-00-1",81,8,5,12,9,7,4,5,1,2,8,7,7,6
"19-6024-00-1",81,3,1,1,3,4,4,2,4,3,2,2,2,4
"19-6027-00",81,0,0,0,0,0,0,0,0,0,0,1,0,0
"19-6027-00-1",81,3,2,3,1,3,3,5,3,5,2,4,1,2
"19-6027-00-9",81,8,9,4,4,7,9,8,8,10,5,7,5,4
"19-6028-00",81,0,0,0,0,0,0,0,0,0,0,1,0,2
"19-6028-00-1",81,0,0,3,1,0,1,1,3,2,1,6,4,3
"19-6028-00-9",81,4,4,5,6,6,3,2,4,3,4,12,6,2
"19-6029-00",81,0,0,0,0,0,0,0,0,0,0,0,0,2
"19-6029-00-1",81,1,3,0,3,0,0,16,13,5,13,14,6,16
"19-6029-00-9",81,27,24,6,7,23,40,11,1,0,24,4,4,6
"19-6031-00",81,4,3,9,4,7,4,1,0,0,0,0,0,0
"19-6032-00",81,6,3,6,1,4,3,1,6,1,0,9,0,0
"19-6033-00",81,3,0,0,0,0,0,0,0,0,0,0,0,0
"19-6033-00-1",81,10,13,11,9,14,16,14,10,11,26,40,25,18
"19-6034-00",81,1,1,1,2,2,2,0,0,0,0,0,0,0
"19-6034-00-1",81,6,10,12,10,17,15,10,14,9,23,32,33,57
"19-6035-00",81,3,3,0,0,0,0,0,0,0,2,0,0,0
"19-6035-00-1",81,49,72,19,14,13,15,20,27,37,22,36,34,23
"19-6035-00-9",81,32,84,27,23,21,16,22,33,51,31,40,16,20
"19-6037-00",81,0,0,1,0,1,1,1,1,1,0,1,2,0
"19-6038-00",81,0,0,1,2,1,1,3,3,0,0,2,5,1
"19-6039-00",81,0,0,0,0,0,0,4,1,0,0,0,2,0
"19-6039-00-1",81,16,14,7,12,16,26,26,7,22,27,18,31,30
"19-6040-00",81,0,3,0,0,0,0,0,0,0,0,0,0,0
"19-6040-00-1",81,19,9,15,29,13,25,23,19,21,21,29,33,19
"19-6043-00",81,11,13,11,12,10,14,7,12,17,19,0,0,2
"19-6044-00",81,29,15,13,6,12,12,11,38,32,27,0,0,2
"19-6045-00",81,1,0,0,2,0,0,0,0,0,0,0,0,0
"19-6046-00",81,0,0,1,0,0,1,1,0,0,0,0,2,1
"19-6047-00",81,3,1,1,3,0,0,0,1,1,3,4,3,5
"19-6047-00-1",81,1,2,0,0,0,2,0,0,0,3,3,5,7
"19-6047-00-9",81,0,0,1,2,0,0,1,0,0,1,1,0,1
"19-6047-90",81,0,0,0,0,0,0,0,0,0,0,0,1,2
"19-6047-90-1",81,0,1,2,1,0,0,2,0,0,3,1,2,1
"19-6048-00",81,1,2,2,2,1,2,0,1,1,2,1,0,1
"19-6048-00-1",81,0,1,1,0,0,1,1,1,1,2,1,4,5
"19-6048-00-9",81,0,0,0,2,0,0,1,0,0,0,1,3,1
"19-6048-90",81,0,0,0,0,0,0,1,1,2,1,1,1,2
"19-6048-90-1",81,0,1,0,2,2,0,0,0,0,1,0,2,0
"19-6049-00",81,0,0,0,0,0,1,0,0,0,0,0,1,0
"19-6049-00-1",81,0,1,0,0,3,1,1,0,0,1,1,2,1
"19-6049-00-9",81,15,9,3,3,5,8,6,8,4,5,7,14,12
"19-6050-00",81,0,0,0,0,0,0,1,3,2,1,3,3,2
"19-6050-00-1",81,1,1,0,1,2,0,0,1,4,1,0,2,0
"19-6050-00-9",81,7,2,4,7,5,10,5,1,6,4,4,11,12
"19-6051-00",81,5,1,2,2,0,0,0,0,1,2,2,1,1
