PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,AC_MONTH,RANK_A,RANK_B,RANK_C,RANK_D,RANK_N,ALSO_FIT_YEAR_FROM,ALSO_FIT_YEAR_TO,ALSO_FIT_MAKE
5013,2-13893,A,200811,1,0,0,0,0,2001,2005,HONDA
5013,2-13896,D,201107,0,0,0,1,0,2000,2003,TOYOTA
5013,2-13898,D,201005,0,0,0,1,0,2000,2003,MITSUBISHI
5013,2-13900,C,201107,0,0,1,0,0,2001,2002,INFINITI
5013,2-13900,C,201107,0,0,1,0,0,2001,2002,NISSAN
5013,2-13901,B,201003,0,1,0,0,0,2001,2001,INFINITI
5013,2-13901,B,201003,0,1,0,0,0,2001,2001,NISSAN
5013,2-13911,C,200907,0,0,1,0,0,2001,2003,DODGE
5013,2-13913,D,201110,0,0,0,1,0,2001,2006,DODGE
5013,2-13913,D,201110,0,0,0,1,0,2003,2006,JEEP
5013,2-13915,N,201508,0,0,0,0,1,2001,2003,DODGE
5013,2-13916,D,201107,0,0,0,1,0,2002,2006,DODGE
5013,2-13918,C,201202,0,0,1,0,0,2001,2002,ACURA
5013,2-13918,C,201202,0,0,1,0,0,2002,2004,HONDA
5013,2-13919,D,201601,0,0,0,1,0,2001,2005,CADILLAC
5013,2-13919,D,201601,0,0,0,1,0,2004,2005,PONTIAC
5013,2-13922,C,201103,0,0,1,0,0,1999,2004,VOLKSWAGEN
5013,2-13922,C,201103,0,0,1,0,0,2001,2004,AUDI
5013,2-13937,B,201003,0,1,0,0,0,2002,2006,NISSAN
5013,2-13939,A,201101,1,0,0,0,0,2002,2006,NISSAN
5013,2-13940,B,201208,0,1,0,0,0,2002,2006,NISSAN
5013,2-13943,C,201312,0,0,1,0,0,2002,2004,OLDSMOBILE
5013,2-13943,C,201312,0,0,1,0,0,2002,2005,CHEVROLET
5013,2-13943,C,201312,0,0,1,0,0,2002,2005,PONTIAC
5013,2-13945,C,201209,0,0,1,0,0,2000,2002,HYUNDAI
5013,2-13945,C,201209,0,0,1,0,0,2001,2002,KIA
5013,2-13953,B,201110,0,1,0,0,0,2002,2008,MERCEDES-BENZ
5013,2-13956,A,200906,1,0,0,0,0,2002,2003,LEXUS
5013,2-13956,A,200906,1,0,0,0,0,2002,2003,TOYOTA
5013,2-13958,B,200903,0,1,0,0,0,2002,2003,TOYOTA
5013,2-13959,D,200906,0,0,0,1,0,2001,2003,TOYOTA
5013,2-13961,D,201208,0,0,0,1,0,2002,2006,JEEP
5013,2-13964,D,201208,0,0,0,1,0,2002,2004,CHRYSLER
5013,2-13964,D,201208,0,0,0,1,0,2002,2004,DODGE
5013,2-13966,A,200811,1,0,0,0,0,2002,2005,ACURA
5013,2-13966,A,200811,1,0,0,0,0,2002,2006,HONDA
5013,2-13980,D,201111,0,0,0,1,0,2003,2011,HONDA
5013,2-13980,D,201111,0,0,0,1,0,2004,2008,ACURA
5013,2-13981,D,201112,0,0,0,1,0,2004,2006,TOYOTA
5013,2-13984,D,201110,0,0,0,1,0,2003,2009,TOYOTA
5013,2-13985,B,201107,0,1,0,0,0,2003,2006,DODGE
5013,2-13987,C,201004,0,0,1,0,0,2003,2005,DODGE
5013,2-13989,C,201003,0,0,1,0,0,2003,2003,CHEVROLET
5013,2-13989,C,201003,0,0,1,0,0,2003,2004,OLDSMOBILE
5013,2-13989,C,201003,0,0,1,0,0,2003,2005,PONTIAC
5013,2-13989,C,201003,0,0,1,0,0,2004,2005,BUICK
5013,2-13994,D,201111,0,0,0,1,0,2003,2009,TOYOTA
5013,2-13996,C,201005,0,0,1,0,0,2003,2005,MAZDA
5012,1-03180,C,200806,0,0,1,0,0,1980,1989,LINCOLN
5012,1-03180,C,200806,0,0,1,0,0,1980,1991,FORD
5012,1-03180,C,200806,0,0,1,0,0,1982,1986,MERCURY
5012,1-03204,C,200806,0,0,1,0,0,1989,1994,LINCOLN
5012,1-03204,C,200806,0,0,1,0,0,1990,1997,FORD
5012,1-03204,C,200806,0,0,1,0,0,1990,1997,MERCURY
5012,1-03213,C,200806,0,0,1,0,0,1990,1996,FORD
5012,1-03213,C,200806,0,0,1,0,0,1991,1994,MERCURY
5012,1-03213,C,200806,0,0,1,0,0,1994,1996,MAZDA
5012,1-03223,C,200808,0,0,1,0,0,1992,1996,FORD
5012,1-03226,C,200808,0,0,1,0,0,1992,1997,FORD
5012,1-03238,C,200808,0,0,1,0,0,1998,2001,FORD
5012,1-03238,C,200808,0,0,1,0,0,1998,2001,MAZDA
5012,1-03239,D,200808,0,0,0,1,0,1996,1996,FORD
5012,1-03239,D,200808,0,0,0,1,0,1996,1996,MAZDA
5012,1-03240,C,200808,0,0,1,0,0,1990,2011,FORD
5012,1-03240,C,200808,0,0,1,0,0,1991,2009,MAZDA
5012,1-03261,D,200906,0,0,0,1,0,1995,2002,MERCURY
5012,1-03261,D,200906,0,0,0,1,0,1995,2004,FORD
5012,1-03262,C,200901,0,0,1,0,0,1995,2002,MERCURY
5012,1-03262,C,200901,0,0,1,0,0,1995,2004,FORD
5012,1-03262,C,200901,0,0,1,0,0,2001,2004,MAZDA
5012,1-03263,D,200909,0,0,0,1,0,1995,2000,FORD
5012,1-03263,D,200909,0,0,0,1,0,1995,2000,MERCURY
5012,1-03267,A,200806,1,0,0,0,0,1996,2011,FORD
5012,1-03267,A,200806,1,0,0,0,0,1996,2011,LINCOLN
5012,1-03267,A,200806,1,0,0,0,0,1996,2011,MERCURY
5012,1-03268,A,200806,1,0,0,0,0,1997,1997,MERCURY
5012,1-03268,A,200806,1,0,0,0,0,1997,2004,FORD
5012,1-03270,B,200806,0,1,0,0,0,1996,2003,FORD
5012,1-03270,B,200806,0,1,0,0,0,1998,1999,MERCURY
5012,1-03271,D,201105,0,0,0,1,0,1997,1997,FORD
5012,1-03272,C,200903,0,0,1,0,0,1997,2008,FORD
5012,1-03272,C,200903,0,0,1,0,0,1998,2007,MAZDA
5012,1-03273,A,200906,1,0,0,0,0,1997,2011,FORD
5012,1-03273,A,200906,1,0,0,0,0,1998,2009,MAZDA
5012,1-03273,A,200906,1,0,0,0,0,1998,2010,MERCURY
5012,1-03274,C,201105,0,0,1,0,0,1997,2001,FORD
5012,1-03274,C,201105,0,0,1,0,0,1997,2001,MERCURY
5012,1-06416,C,200903,0,0,1,0,0,1988,1996,CHEVROLET
5012,1-06416,C,200903,0,0,1,0,0,1988,1996,GMC
5012,1-06416,C,200903,0,0,1,0,0,1991,1994,OLDSMOBILE
5012,1-06449L,A,201210,1,0,0,0,0,1994,2002,CHEVROLET
5012,1-06449L,A,201210,1,0,0,0,0,1994,2002,GMC
5012,1-06449L,A,201210,1,0,0,0,0,1996,1998,OLDSMOBILE
5012,1-06449L,A,201210,1,0,0,0,0,1997,1998,ISUZU
5012,1-06449L,A,201210,1,0,0,0,0,1999,2000,CADILLAC
5012,1-06469,B,200901,0,1,0,0,0,1989,2002,CHEVROLET
5012,1-06469,B,200901,0,1,0,0,0,1989,2002,GMC
5012,1-06471,B,201208,0,1,0,0,0,1995,2003,OLDSMOBILE
5012,1-06471,B,201208,0,1,0,0,0,1995,2005,CADILLAC
5012,1-06471,B,201208,0,1,0,0,0,2004,2005,PONTIAC
5012,1-06472,C,201208,0,0,1,0,0,1997,2005,BUICK
5012,1-06472,C,201208,0,0,1,0,0,1997,2007,PONTIAC
5012,1-06472,C,201208,0,0,1,0,0,2004,2005,CHEVROLET
5012,1-06480,D,201208,0,0,0,1,0,1997,2002,CHEVROLET
5012,1-06480,D,201208,0,0,0,1,0,1999,2001,OLDSMOBILE
5012,1-06480,D,201208,0,0,0,1,0,1999,2002,PONTIAC
5012,1-06481,A,201208,1,0,0,0,0,1997,2000,BUICK
5012,1-06481,A,201208,1,0,0,0,0,1997,2000,OLDSMOBILE
5012,1-06481,A,201208,1,0,0,0,0,1997,2001,CHEVROLET
5012,1-06481,A,201208,1,0,0,0,0,1997,2001,PONTIAC
5012,1-06481,A,201208,1,0,0,0,0,1999,2000,ISUZU
5012,1-06481,A,201208,1,0,0,0,0,1999,2001,GMC
5012,1-06483,C,200903,0,0,1,0,0,1996,2000,CHEVROLET
5012,1-06483,C,200903,0,0,1,0,0,1996,2000,GMC
5012,1-06483,C,200903,0,0,1,0,0,1999,2000,CADILLAC
5012,1-06484,A,201111,1,0,0,0,0,1998,1999,OLDSMOBILE
5012,1-06484,A,201111,1,0,0,0,0,1998,2005,BUICK
5012,1-06484,A,201111,1,0,0,0,0,1998,2005,CHEVROLET
5012,1-06484,A,201111,1,0,0,0,0,1998,2005,PONTIAC
5012,1-06485,A,201110,1,0,0,0,0,1999,2000,ISUZU
5012,1-06485,A,201110,1,0,0,0,0,1999,2001,OLDSMOBILE
5012,1-06485,A,201110,1,0,0,0,0,1999,2004,CHEVROLET
5012,1-06485,A,201110,1,0,0,0,0,1999,2004,GMC
5012,1-06488,B,201112,0,1,0,0,0,1999,2000,CHEVROLET
5012,1-06488,B,201112,0,1,0,0,0,1999,2000,GMC
5012,1-06489,B,201111,0,1,0,0,0,2001,2003,CHEVROLET
5012,1-06489,B,201111,0,1,0,0,0,2001,2003,GMC
5012,1-06490,B,201208,0,1,0,0,0,2002,2004,OLDSMOBILE
5012,1-06490,B,201208,0,1,0,0,0,2002,2006,CHEVROLET
5012,1-06490,B,201208,0,1,0,0,0,2002,2006,GMC
5012,1-06490,B,201208,0,1,0,0,0,2003,2006,ISUZU
5012,1-06490,B,201208,0,1,0,0,0,2004,2005,BUICK
5012,1-06490,B,201208,0,1,0,0,0,2005,2005,SAAB
5012,1-06490,B,201208,0,1,0,0,0,2006,2006,HUMMER
5012,1-06491,A,201306,1,0,0,0,0,2001,2004,OLDSMOBILE
5012,1-06491,A,201306,1,0,0,0,0,2001,2005,BUICK
5012,1-06491,A,201306,1,0,0,0,0,2001,2005,CHEVROLET
5012,1-06491,A,201306,1,0,0,0,0,2001,2005,PONTIAC
5012,1-06491,A,201306,1,0,0,0,0,2002,2003,GMC
5012,1-06491,A,201306,1,0,0,0,0,2005,2005,SATURN
5012,1-06492,A,201208,1,0,0,0,0,2002,2005,CADILLAC
5012,1-06492,A,201208,1,0,0,0,0,2002,2005,CHEVROLET
5012,1-06492,A,201208,1,0,0,0,0,2002,2005,GMC
5012,1-06492,A,201208,1,0,0,0,0,2003,2005,HUMMER
5012,1-06493,A,201306,1,0,0,0,0,2002,2004,OLDSMOBILE
5012,1-06493,A,201306,1,0,0,0,0,2002,2007,CHEVROLET
5012,1-06493,A,201306,1,0,0,0,0,2002,2007,PONTIAC
5012,1-06493,A,201306,1,0,0,0,0,2002,2007,SATURN
5012,1-06494,A,201306,1,0,0,0,0,2003,2005,CADILLAC
5012,1-06494,A,201306,1,0,0,0,0,2003,2006,ISUZU
5012,1-06494,A,201306,1,0,0,0,0,2003,2008,CHEVROLET
5012,1-06494,A,201306,1,0,0,0,0,2003,2008,GMC
5012,1-06494,A,201306,1,0,0,0,0,2004,2007,BUICK
5012,1-06494,A,201306,1,0,0,0,0,2005,2008,SAAB
5012,1-06495,C,201306,0,0,1,0,0,2005,2008,CHEVROLET
5012,1-06495,C,201306,0,0,1,0,0,2005,2008,GMC
5012,1-06497,N,201607,0,0,0,0,1,2004,2005,BUICK
5012,1-06497,N,201607,0,0,0,0,1,2004,2005,CADILLAC
5012,1-06642,A,200808,1,0,0,0,0,2000,2005,MERCURY
5012,1-06642,A,200808,1,0,0,0,0,2000,2007,FORD
5012,1-06643,C,201108,0,0,1,0,0,2001,2005,FORD
5012,1-06643,C,201108,0,0,1,0,0,2001,2005,MERCURY
5012,1-06643,C,201108,0,0,1,0,0,2002,2002,LINCOLN
5012,1-06646,A,200806,1,0,0,0,0,1999,2009,LINCOLN
5012,1-06646,A,200806,1,0,0,0,0,1999,2014,FORD
5012,1-06647,B,200808,0,1,0,0,0,1999,2005,FORD
5012,1-06651,D,201210,0,0,0,1,0,2000,2005,LINCOLN
5012,1-06651,D,201210,0,0,0,1,0,2000,2008,JAGUAR
5012,1-06652,D,201110,0,0,0,1,0,2000,2006,LINCOLN
5012,1-06652,D,201110,0,0,0,1,0,2002,2005,FORD
5012,1-06655,B,200903,0,1,0,0,0,2000,2004,FORD
5012,1-06656,B,200903,0,1,0,0,0,2000,2002,MERCURY
5012,1-06656,B,200903,0,1,0,0,0,2001,2004,FORD
5012,1-06656,B,200903,0,1,0,0,0,2001,2004,MAZDA
5012,1-06656,B,200903,0,1,0,0,0,2002,2005,JAGUAR
5012,1-06657,B,200808,0,1,0,0,0,2001,2009,MAZDA
5012,1-06657,B,200808,0,1,0,0,0,2001,2011,FORD
5012,1-06658,C,200808,0,0,1,0,0,2002,2010,FORD
5012,1-06658,C,200808,0,0,1,0,0,2002,2010,MERCURY
5012,1-06658,C,200808,0,0,1,0,0,2003,2005,LINCOLN
5012,1-06669,B,200903,0,1,0,0,0,2001,2003,FORD
5012,1-06670,A,200808,1,0,0,0,0,2003,2010,FORD
5012,1-06674,B,200903,0,1,0,0,0,2003,2013,FORD
5012,1-06674,B,200903,0,1,0,0,0,2005,2011,MAZDA
5012,1-06674,B,200903,0,1,0,0,0,2005,2011,MERCURY
5012,1-06675,N,201607,0,0,0,0,1,2008,2010,FORD
5012,1-06676,C,201003,0,0,1,0,0,2005,2011,MAZDA
5012,1-06676,C,201003,0,0,1,0,0,2005,2011,MERCURY
5012,1-06676,C,201003,0,0,1,0,0,2005,2012,FORD
5012,1-06677,C,200909,0,0,1,0,0,2005,2007,FORD
5012,1-06677,C,200909,0,0,1,0,0,2005,2007,MERCURY
5012,1-06678,C,200909,0,0,1,0,0,2004,2007,FORD
5012,1-06678,C,200909,0,0,1,0,0,2004,2007,MERCURY
5012,1-06692,C,201208,0,0,1,0,0,2007,2015,FORD
5012,1-06692,C,201208,0,0,1,0,0,2007,2016,LINCOLN
5012,1-06692,C,201208,0,0,1,0,0,2008,2009,MERCURY
5012,1-06726,C,201306,0,0,1,0,0,2004,2008,CHEVROLET
5012,1-06749,C,201512,0,0,1,0,0,2003,2006,NISSAN
5012,1-06756,D,201306,0,0,0,1,0,2006,2011,BUICK
5012,1-06756,D,201306,0,0,0,1,0,2006,2011,CADILLAC
5012,1-06757,B,201306,0,1,0,0,0,2006,2008,CADILLAC
5012,1-06757,B,201306,0,1,0,0,0,2006,2008,CHEVROLET
5012,1-06757,B,201306,0,1,0,0,0,2006,2008,GMC
5012,1-06757,B,201306,0,1,0,0,0,2006,2008,HUMMER
5012,1-06761,C,201409,0,0,1,0,0,2007,2009,DODGE
5012,1-06761,C,201409,0,0,1,0,0,2008,2009,JEEP
5012,1-06763,C,201409,0,0,1,0,0,2007,2011,DODGE
5012,1-06763,C,201409,0,0,1,0,0,2007,2011,JEEP
5012,1-06782,D,201505,0,0,0,1,0,2006,2007,BUICK
5012,1-06782,D,201505,0,0,0,1,0,2006,2007,CHEVROLET
5012,1-06782,D,201505,0,0,0,1,0,2006,2007,GMC
5012,1-06782,D,201505,0,0,0,1,0,2006,2007,ISUZU
5012,1-06782,D,201505,0,0,0,1,0,2006,2007,SAAB
5012,1-06782,D,201505,0,0,0,1,0,2007,2007,HUMMER
5012,1-06783,N,201605,0,0,0,0,1,2005,2006,CHEVROLET
5012,1-06783,N,201605,0,0,0,0,1,2005,2006,PONTIAC
5012,1-06783,N,201605,0,0,0,0,1,2005,2006,SATURN
5012,1-06783,N,201605,0,0,0,0,1,2005,2007,BUICK
5012,1-06784,N,201605,0,0,0,0,1,2006,2007,BUICK
5012,1-06784,N,201605,0,0,0,0,1,2006,2007,SATURN
5012,1-06784,N,201605,0,0,0,0,1,2006,2009,CHEVROLET
5012,1-06784,N,201605,0,0,0,0,1,2006,2009,PONTIAC
5012,1-06785,B,201506,0,1,0,0,0,2006,2006,PONTIAC
5012,1-06785,B,201506,0,1,0,0,0,2006,2011,CHEVROLET
5012,1-06785,B,201506,0,1,0,0,0,2009,2011,BUICK
5012,1-06786,N,201605,0,0,0,0,1,2006,2010,CHEVROLET
5012,1-06786,N,201605,0,0,0,0,1,2006,2010,PONTIAC
5012,1-06786,N,201605,0,0,0,0,1,2007,2010,SATURN
5012,1-06934,D,201505,0,0,0,1,0,2008,2008,ISUZU
5012,1-06934,D,201505,0,0,0,1,0,2008,2009,SAAB
5012,1-06934,D,201505,0,0,0,1,0,2008,2010,HUMMER
5012,1-06934,D,201505,0,0,0,1,0,2008,2012,CHEVROLET
5012,1-06934,D,201505,0,0,0,1,0,2008,2012,GMC
5012,1-06942,C,201409,0,0,1,0,0,2006,2012,CADILLAC
5012,1-06942,C,201409,0,0,1,0,0,2009,2012,CHEVROLET
5012,1-06942,C,201409,0,0,1,0,0,2009,2012,GMC
5012,1-06947,N,201605,0,0,0,0,1,2007,2010,SATURN
5012,1-06947,N,201605,0,0,0,0,1,2008,2010,PONTIAC
5012,1-06947,N,201605,0,0,0,0,1,2008,2014,CHEVROLET
5012,1-06947,N,201605,0,0,0,0,1,2010,2011,SAAB
5012,1-06947,N,201605,0,0,0,0,1,2010,2014,BUICK
5012,1-06947,N,201605,0,0,0,0,1,2010,2014,GMC
5012,1-06949,C,201512,0,0,1,0,0,2006,2011,HYUNDAI
5012,1-06970,C,201505,0,0,1,0,0,2008,2010,HUMMER
5012,1-06970,C,201505,0,0,1,0,0,2008,2015,CHEVROLET
5012,1-06970,C,201505,0,0,1,0,0,2008,2015,GMC
5012,1-06970,C,201505,0,0,1,0,0,2009,2009,SAAB
5012,1-06972,D,201506,0,0,0,1,0,2008,2014,CHEVROLET
5012,1-06972,D,201506,0,0,0,1,0,2008,2014,GMC
5012,1-06975,N,201605,0,0,0,0,1,2007,2012,KIA
5012,1-06975,N,201605,0,0,0,0,1,2010,2014,HYUNDAI
5012,1-06976,N,201605,0,0,0,0,1,2008,2013,KIA
5012,1-06976,N,201605,0,0,0,0,1,2009,2012,HYUNDAI
5012,1-16939,D,200805,0,0,0,1,0,1986,1999,MITSUBISHI
5012,1-16939,D,200805,0,0,0,1,0,1987,1993,DODGE
5012,1-16939,D,200805,0,0,0,1,0,1987,1994,PLYMOUTH
5012,1-16939,D,200805,0,0,0,1,0,1989,1998,EAGLE
5012,1-16939,D,200805,0,0,0,1,0,1989,1998,HYUNDAI
5012,1-17006,C,200808,0,0,1,0,0,1987,1998,JEEP
5012,1-17146,D,200807,0,0,0,1,0,1989,1999,NISSAN
5012,1-17236,D,201107,0,0,0,1,0,1991,1995,BMW
5012,1-17242,C,200808,0,0,1,0,0,1990,2006,SUBARU
5012,1-17263,C,200808,0,0,1,0,0,1987,1995,TOYOTA
5012,1-17263,C,200808,0,0,1,0,0,1990,1994,LEXUS
5012,1-17407,D,201104,0,0,0,1,0,1992,2000,AUDI
5012,1-17407,D,201104,0,0,0,1,0,1998,1999,VOLKSWAGEN
5012,1-17415,D,200808,0,0,0,1,0,1992,1998,VOLKSWAGEN
5012,1-17467,C,200903,0,0,1,0,0,1993,1998,JEEP
5012,1-17469,D,201110,0,0,0,1,0,1993,1997,FORD
5012,1-17469,D,201110,0,0,0,1,0,1993,2002,MAZDA
5012,1-17478,D,200805,0,0,0,1,0,1993,1997,NISSAN
5012,1-17479,B,200806,0,1,0,0,0,1992,2002,NISSAN
5012,1-17479,B,200806,0,1,0,0,0,1993,2002,MERCURY
5012,1-17497,C,200901,0,0,1,0,0,1994,2003,BMW
5012,1-17508,B,200903,0,1,0,0,0,1993,2007,VOLVO
5012,1-17509,C,200812,0,0,1,0,0,1992,2002,ISUZU
5012,1-17509,C,200812,0,0,1,0,0,1996,1999,ACURA
5012,1-17534,B,200806,0,1,0,0,0,1994,2000,TOYOTA
5012,1-17534,B,200806,0,1,0,0,0,1995,1996,LEXUS
5012,1-17546,C,200806,0,0,1,0,0,1993,2004,ISUZU
5012,1-17546,C,200806,0,0,1,0,0,1994,2002,HONDA
5012,1-17548,B,200808,0,1,0,0,0,1994,2002,DODGE
5012,1-17559,C,201011,0,0,1,0,0,1995,2000,CHRYSLER
5012,1-17559,C,201011,0,0,1,0,0,1995,2000,DODGE
5012,1-17573,B,200808,0,1,0,0,0,1996,1998,DODGE
5012,1-17578,B,201001,0,1,0,0,0,1994,2000,FORD
5012,1-17581,D,200901,0,0,0,1,0,1995,2000,LEXUS
5012,1-17584,D,200901,0,0,0,1,0,1996,1997,HONDA
5012,1-17584,D,200901,0,0,0,1,0,1996,2001,ACURA
5012,1-17592,C,201110,0,0,1,0,0,1995,2005,MAZDA
5012,1-17598,D,201602,0,0,0,1,0,2010,2015,MAZDA
5012,1-17667,B,201108,0,1,0,0,0,1995,2002,SATURN
5012,1-17668,B,200806,0,1,0,0,0,1994,2015,TOYOTA
5012,1-17671,C,200808,0,0,1,0,0,1995,2004,TOYOTA
5012,1-17672,B,200806,0,1,0,0,0,1995,2004,TOYOTA
5012,1-17683,B,200807,0,1,0,0,0,1996,2000,NISSAN
5012,1-17683,B,200807,0,1,0,0,0,1997,2000,INFINITI
5012,1-17685,D,200807,0,0,0,1,0,1996,2001,NISSAN
5012,1-17702,B,201110,0,1,0,0,0,1996,2005,BMW
5012,1-17703,C,200906,0,0,1,0,0,1997,2001,HONDA
5012,1-17706,D,200901,0,0,0,1,0,1994,2015,TOYOTA
5012,1-17708,C,201302,0,0,1,0,0,1996,2009,HYUNDAI
5012,1-17708,C,201302,0,0,1,0,0,2004,2006,KIA
5012,1-17709,D,201110,0,0,0,1,0,1996,2005,HYUNDAI
5012,1-17709,D,201110,0,0,0,1,0,2004,2006,KIA
5012,1-17713,B,200806,0,1,0,0,0,1996,1999,INFINITI
5012,1-17713,B,200806,0,1,0,0,0,1996,1999,NISSAN
5012,1-17715,B,200808,0,1,0,0,0,1997,1997,LEXUS
5012,1-17715,B,200808,0,1,0,0,0,1997,1997,TOYOTA
5012,1-17721,C,200906,0,0,1,0,0,1998,2000,HONDA
5012,1-17723,D,200904,0,0,0,1,0,1998,2003,SUBARU
5012,1-17726,D,200904,0,0,0,1,0,1998,2001,CHRYSLER
5012,1-17726,D,200904,0,0,0,1,0,1998,2001,DODGE
5012,1-17727,B,200806,0,1,0,0,0,1998,2002,CHEVROLET
5012,1-17727,B,200806,0,1,0,0,0,1998,2002,TOYOTA
5012,1-17728,A,200808,1,0,0,0,0,1998,2002,HONDA
5012,1-17728,A,200808,1,0,0,0,0,1998,2006,ACURA
5012,1-17729,A,200808,1,0,0,0,0,1998,1999,ACURA
5012,1-17729,A,200808,1,0,0,0,0,1998,1999,ISUZU
5012,1-17729,A,200808,1,0,0,0,0,1998,2002,HONDA
5012,1-17730,D,201111,0,0,0,1,0,1995,2004,MERCEDES-BENZ
5012,1-17735,C,200903,0,0,1,0,0,1998,2002,DODGE
5012,1-17735,C,200903,0,0,1,0,0,1998,2003,CHRYSLER
5012,1-17735,C,200903,0,0,1,0,0,2000,2001,PLYMOUTH
5012,1-17736,D,200808,0,0,0,1,0,1998,2000,DODGE
5012,1-17736,D,200808,0,0,0,1,0,1998,2000,PLYMOUTH
5012,1-17738,B,200812,0,1,0,0,0,1999,2001,NISSAN
5012,1-17741,B,200906,0,1,0,0,0,1998,2005,HONDA
5012,1-17747,C,200903,0,0,1,0,0,1998,2005,LEXUS
5012,1-17748,C,200907,0,0,1,0,0,1998,2008,LEXUS
5012,1-17748,C,200907,0,0,1,0,0,1998,2009,TOYOTA
5012,1-17749,B,200810,0,1,0,0,0,1999,2002,JEEP
5012,1-17751,C,200901,0,0,1,0,0,1997,2004,AUDI
5012,1-17751,C,200901,0,0,1,0,0,1998,2004,VOLKSWAGEN
5012,1-17754,C,200910,0,0,1,0,0,1999,2002,JEEP
5012,1-17757,B,200903,0,1,0,0,0,1998,2009,MERCEDES-BENZ
5012,1-17760,D,200901,0,0,0,1,0,2000,2005,SATURN
5012,1-17761,C,201302,0,0,1,0,0,1999,2006,HYUNDAI
5012,1-17761,C,201302,0,0,1,0,0,2001,2005,KIA
5012,1-17764,A,201208,1,0,0,0,0,1999,2009,HYUNDAI
5012,1-17764,A,201208,1,0,0,0,0,2001,2009,KIA
5012,1-17765,D,201110,0,0,0,1,0,1999,2003,MAZDA
5012,1-17766,C,201208,0,0,1,0,0,1999,2003,MAZDA
5012,1-17774,A,200806,1,0,0,0,0,1998,2003,LEXUS
5012,1-17774,A,200806,1,0,0,0,0,1998,2005,TOYOTA
5012,1-17775,C,200808,0,0,1,0,0,1999,2004,MITSUBISHI
5012,1-17778,C,200903,0,0,1,0,0,1998,2006,AUDI
5012,1-17778,C,200903,0,0,1,0,0,2000,2005,VOLKSWAGEN
5012,1-17779,A,200808,1,0,0,0,0,2000,2003,NISSAN
5012,1-17779,A,200808,1,0,0,0,0,2000,2004,INFINITI
5012,1-17780,B,201103,0,1,0,0,0,1998,2006,VOLKSWAGEN
5012,1-17780,B,201103,0,1,0,0,0,2000,2006,AUDI
5012,1-17781,B,200903,0,1,0,0,0,1999,2006,VOLKSWAGEN
5012,1-17783,C,200904,0,0,1,0,0,1999,2000,CHEVROLET
5012,1-17783,C,200904,0,0,1,0,0,1999,2005,SUZUKI
5012,1-17784,B,200808,0,1,0,0,0,1999,2000,PLYMOUTH
5012,1-17784,B,200808,0,1,0,0,0,1999,2004,CHRYSLER
5012,1-17784,B,200808,0,1,0,0,0,1999,2004,DODGE
5012,1-17785,B,200808,0,1,0,0,0,1999,2004,DODGE
5012,1-17790,C,200907,0,0,1,0,0,2000,2001,PLYMOUTH
5012,1-17790,C,200907,0,0,1,0,0,2000,2002,DODGE
5012,1-17791,C,200901,0,0,1,0,0,2000,2009,TOYOTA
5012,1-17794,D,200901,0,0,0,1,0,2000,2005,TOYOTA
5012,1-17795,B,200812,0,1,0,0,0,1999,2005,MITSUBISHI
5012,1-17795,B,200812,0,1,0,0,0,2001,2005,CHRYSLER
5012,1-17795,B,200812,0,1,0,0,0,2001,2005,DODGE
5012,1-17796,B,200906,0,1,0,0,0,1999,2005,MITSUBISHI
5012,1-17796,B,200906,0,1,0,0,0,2001,2005,CHRYSLER
5012,1-17796,B,200906,0,1,0,0,0,2001,2005,DODGE
5012,1-17801,C,200909,0,0,1,0,0,2001,2010,CHEVROLET
5012,1-17801,C,200909,0,0,1,0,0,2001,2010,GMC
5012,1-17806,D,200808,0,0,0,1,0,2000,2002,TOYOTA
5012,1-17808,D,201106,0,0,0,1,0,2001,2003,CHRYSLER
5012,1-17808,D,201106,0,0,0,1,0,2001,2007,DODGE
5012,1-17809,D,201107,0,0,0,1,0,2001,2002,CHRYSLER
5012,1-17809,D,201107,0,0,0,1,0,2001,2002,DODGE
5012,1-17810,C,201208,0,0,1,0,0,2003,2006,KIA
5012,1-17811,D,201412,0,0,0,1,0,2001,2005,KIA
5012,1-17812,D,201203,0,0,0,1,0,2000,2002,NISSAN
5012,1-17822,C,200901,0,0,1,0,0,2003,2005,DODGE
5012,1-17823,D,200808,0,0,0,1,0,2002,2003,DODGE
5012,1-17824,D,200907,0,0,0,1,0,2001,2010,LEXUS
5012,1-17825,A,200809,1,0,0,0,0,2002,2015,LEXUS
5012,1-17825,A,200809,1,0,0,0,0,2002,2015,TOYOTA
5012,1-17825,A,200809,1,0,0,0,0,2005,2015,SCION
5012,1-17826,B,201207,0,1,0,0,0,2002,2009,HYUNDAI
5012,1-17826,B,201207,0,1,0,0,0,2006,2008,KIA
5012,1-17827,C,201207,0,0,1,0,0,2002,2009,HYUNDAI
5012,1-17827,C,201207,0,0,1,0,0,2006,2008,KIA
5012,1-17828,D,200906,0,0,0,1,0,2001,2001,NISSAN
5012,1-17829,C,200812,0,0,1,0,0,2001,2002,CHRYSLER
5012,1-17831,C,200808,0,0,1,0,0,2002,2006,NISSAN
5012,1-17832,D,201210,0,0,0,1,0,2001,2002,CHRYSLER
5012,1-17832,D,201210,0,0,0,1,0,2001,2002,DODGE
