PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,BR_ID,2016_02_ACTUAL,2016_02_MSF_FORECAST,2016_02_RF_FORECAST
,,D,84,1,2,0
,,D,85,0,0,0
,,D,81,3,2,2
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,1,2,1
,,D,85,0,0,1
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,2,3,2
,,D,85,1,1,0
,,C,81,18,4,5
,,C,82,9,7,6
,,C,83,8,7,5
,,C,84,12,4,3
,,C,85,16,11,10
,,D,81,1,1,1
,,D,82,0,0,1
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,C,81,18,4,5
,,C,82,21,6,5
,,C,83,4,10,7
,,C,84,2,6,5
,,C,85,17,6,6
,,D,81,0,2,1
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,0,5,1
,,D,82,2,2,2
,,D,83,0,2,1
,,D,84,0,1,1
,,D,85,1,1,1
,,D,81,1,0,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,0,2,1
,,D,85,1,2,2
,,D,81,6,4,3
,,D,82,2,1,1
,,D,83,0,2,1
,,D,84,2,1,1
,,D,85,1,0,0
,,D,81,0,0,0
,,D,82,0,1,1
,,D,83,0,2,1
,,D,84,0,1,1
,,D,85,2,2,2
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,2,1,1
,,D,85,0,0,0
,,D,81,2,0,0
,,D,82,0,1,0
,,D,83,0,0,0
,,D,84,0,1,1
,,D,85,0,0,0
,,C,81,10,24,18
,,C,82,3,2,2
,,C,83,4,9,8
,,C,84,5,5,4
,,C,85,14,10,8
,,C,81,80,13,12
,,C,82,0,1,1
,,C,83,3,10,9
,,C,84,1,5,3
,,C,85,20,8,7
,,C,81,17,24,19
,,C,82,0,3,3
,,C,83,3,9,8
,,C,84,5,7,6
,,C,85,3,9,7
,,C,81,61,11,10
,,C,82,2,2,3
,,C,83,7,9,7
,,C,84,0,2,2
,,C,85,3,7,10
,,D,81,3,2,2
,,D,82,0,1,0
,,D,83,2,3,3
,,D,84,0,1,1
,,D,85,3,5,4
,,D,81,29,24,22
,,D,82,0,4,3
,,D,83,4,10,9
,,D,84,5,3,2
,,D,85,15,11,10
,,D,81,5,2,2
,,D,82,3,1,1
,,D,83,10,3,3
,,D,84,0,1,1
,,D,85,5,5,5
,,D,81,30,30,26
,,D,82,4,3,3
,,D,83,7,11,10
,,D,84,1,4,3
,,D,85,4,14,11
,,A,81,57,46,37
,,A,82,18,15,14
,,A,83,32,46,46
,,A,84,13,18,19
,,A,85,25,30,32
,,B,81,14,6,13
,,B,82,5,1,2
,,B,83,4,2,8
,,B,84,3,1,3
,,B,85,4,1,4
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,29,17,16
,,D,82,14,8,8
,,D,83,22,16,14
,,D,84,0,4,3
,,D,85,10,8,7
,,A,81,49,51,51
,,A,82,16,14,14
,,A,83,64,52,52
,,A,84,5,19,19
,,A,85,21,32,33
,,B,81,7,5,12
,,B,82,3,0,2
,,B,83,9,2,9
,,B,84,8,1,5
,,B,85,5,1,4
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,19,17,15
,,D,82,15,6,7
,,D,83,14,18,13
,,D,84,4,4,4
,,D,85,11,6,6
,,D,81,14,5,5
,,D,82,1,3,3
,,D,83,7,7,5
,,D,84,8,6,6
,,D,85,7,7,8
,,D,81,6,8,8
,,D,82,7,4,5
,,D,83,4,8,5
,,D,84,6,6,6
,,D,85,5,5,5
,,A,81,72,59,60
,,A,82,6,5,6
,,A,83,16,19,19
,,A,84,7,7,7
,,A,85,22,22,24
,,A,81,78,62,60
,,A,82,11,5,5
,,A,83,22,20,19
,,A,84,8,10,9
,,A,85,26,28,25
,,D,81,17,9,8
,,D,82,2,5,4
,,D,83,1,5,4
,,D,84,1,6,5
,,D,85,2,1,1
,,D,81,18,11,9
,,D,82,4,4,4
,,D,83,4,5,5
,,D,84,1,5,5
,,D,85,1,1,1
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,A,81,55,41,41
,,A,82,39,46,45
,,A,83,20,23,23
,,A,84,17,24,17
,,A,85,35,25,26
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,A,81,53,36,36
,,A,82,50,51,54
,,A,83,24,22,21
,,A,84,13,22,19
,,A,85,39,27,29
,,B,81,22,13,14
,,B,82,11,7,7
,,B,83,6,11,10
,,B,84,2,5,6
,,B,85,6,8,9
,,B,81,10,10,10
,,B,82,6,5,5
,,B,83,3,14,14
,,B,84,6,4,4
,,B,85,6,9,9
,,C,81,29,9,9
,,C,82,13,8,9
,,C,83,9,12,13
,,C,84,17,8,6
,,C,85,12,6,7
,,D,81,2,3,3
,,D,82,2,4,3
,,D,83,7,10,7
,,D,84,14,9,8
,,D,85,8,7,7
,,C,81,3,4,4
,,C,82,10,5,5
,,C,83,8,9,10
,,C,84,13,9,10
,,C,85,4,3,3
,,D,81,7,3,2
,,D,82,4,4,3
,,D,83,9,10,9
,,D,84,13,9,8
,,D,85,9,6,5
,,C,81,7,13,10
,,C,82,1,1,1
,,C,83,7,6,5
,,C,84,0,3,2
,,C,85,5,1,1
,,C,81,6,9,9
,,C,82,1,1,1
,,C,83,6,5,3
,,C,84,2,2,2
,,C,85,1,1,1
,,D,81,0,3,1
,,D,82,0,0,0
,,D,83,0,1,0
,,D,84,0,2,0
,,D,85,0,2,0
,,C,81,23,67,93
,,C,82,6,7,14
,,C,83,34,32,39
,,C,84,18,9,14
,,C,85,117,57,32
,,C,81,46,66,96
,,C,82,9,6,11
,,C,83,44,23,31
,,C,84,7,6,7
,,C,85,114,75,43
,,D,81,18,14,12
,,D,82,15,9,8
,,D,83,28,21,17
,,D,84,9,14,9
,,D,85,13,12,11
,,D,81,11,11,10
,,D,82,10,7,6
,,D,83,18,21,20
,,D,84,10,11,9
,,D,85,11,9,7
,,D,81,2,4,4
,,D,82,3,6,4
,,D,83,9,5,4
,,D,84,6,5,3
,,D,85,4,7,5
,,D,81,3,6,5
,,D,82,2,5,4
,,D,83,6,13,6
,,D,84,3,4,4
,,D,85,5,6,5
,,B,81,6,5,4
,,B,82,5,4,3
,,B,83,5,6,5
,,B,84,11,7,6
,,B,85,4,9,8
,,B,81,17,8,7
,,B,82,13,9,9
,,B,83,10,5,5
,,B,84,4,3,3
,,B,85,0,1,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,B,81,4,7,6
,,B,82,0,3,3
,,B,83,8,8,8
,,B,84,8,10,8
,,B,85,11,8,5
,,B,81,26,11,10
,,B,82,19,10,12
,,B,83,8,5,5
,,B,84,9,5,5
,,B,85,0,2,2
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,1,0,0
,,D,81,2,2,1
,,D,82,0,0,0
,,D,83,1,3,3
,,D,84,3,2,2
,,D,85,2,3,2
,,D,81,5,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,1,0
,,D,85,0,1,0
,,C,81,9,5,5
,,C,82,0,1,1
,,C,83,7,9,10
,,C,84,3,3,3
,,C,85,2,6,6
,,D,81,4,4,3
,,D,82,0,1,1
,,D,83,2,6,5
,,D,84,3,2,1
,,D,85,3,2,1
,,C,81,8,6,7
,,C,82,0,1,1
,,C,83,6,10,11
,,C,84,12,4,4
,,C,85,3,6,7
,,C,81,48,24,22
,,C,82,7,11,11
,,C,83,32,21,21
,,C,84,5,11,7
,,C,85,27,28,19
,,D,81,20,12,10
,,D,82,8,10,8
,,D,83,18,16,12
,,D,84,37,37,27
,,D,85,15,19,15
,,C,81,33,19,17
,,C,82,18,12,10
,,C,83,23,23,18
,,C,84,8,11,9
,,C,85,46,21,16
,,D,81,8,7,6
,,D,82,7,8,6
,,D,83,17,12,10
,,D,84,35,26,27
,,D,85,7,14,11
,,D,81,1,7,2
,,D,82,0,1,0
,,D,83,0,1,0
,,D,84,0,2,1
,,D,85,0,2,0
,,C,81,31,109,113
,,C,82,13,17,18
,,C,83,24,31,34
,,C,84,61,50,55
,,C,85,41,32,40
,,D,81,0,5,0
,,D,82,0,2,0
,,D,83,0,3,0
,,D,84,1,2,0
,,D,85,0,6,0
,,C,81,106,95,90
,,C,82,9,16,16
,,C,83,21,25,26
,,C,84,51,32,42
,,C,85,31,29,38
,,C,81,29,16,15
,,C,82,4,7,7
,,C,83,19,14,14
,,C,84,9,3,4
,,C,85,4,4,4
,,C,81,18,13,12
,,C,82,7,7,6
,,C,83,9,15,15
,,C,84,9,4,3
,,C,85,3,6,7
,,C,81,8,4,3
,,C,82,1,4,3
,,C,83,2,2,2
,,C,84,2,3,3
,,C,85,3,5,5
,,C,81,7,4,4
,,C,82,3,5,4
,,C,83,3,2,2
,,C,84,3,3,3
,,C,85,6,7,5
,,D,81,15,4,2
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,1,0
,,D,85,0,0,0
,,C,81,5,3,3
,,C,82,0,1,1
,,C,83,1,3,3
,,C,84,3,1,1
,,C,85,1,2,2
,,C,81,4,3,4
,,C,82,0,0,1
,,C,83,0,3,2
,,C,84,2,2,2
,,C,85,5,2,2
,,C,81,14,28,26
,,C,82,14,13,11
,,C,83,17,24,19
,,C,84,13,23,16
,,C,85,16,14,13
,,C,81,24,23,19
,,C,82,13,14,11
,,C,83,13,21,18
,,C,84,23,18,15
,,C,85,17,14,10
,,C,81,25,15,18
,,C,82,0,2,5
,,C,83,19,14,10
,,C,84,2,1,1
,,C,85,2,19,18
,,D,81,1,7,3
,,D,82,0,0,0
,,D,83,0,12,1
,,D,84,0,3,1
,,D,85,0,13,1
,,C,81,28,18,23
,,C,82,0,3,9
,,C,83,18,13,14
,,C,84,3,2,2
,,C,85,16,10,18
,,D,81,0,2,2
,,D,82,0,1,1
,,D,83,9,2,2
,,D,84,0,1,1
,,D,85,0,1,1
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,2,2
,,D,84,1,1,1
,,D,85,0,0,0
,,C,81,16,14,12
,,C,82,2,6,5
,,C,83,3,7,5
,,C,84,2,6,5
,,C,85,9,12,10
,,C,81,16,14,12
,,C,82,4,8,7
,,C,83,6,6,5
,,C,84,12,4,4
,,C,85,4,10,9
,,C,81,4,3,3
,,C,82,1,1,1
,,C,83,6,2,2
,,C,84,1,1,1
,,C,85,2,1,1
,,C,81,5,2,2
,,C,82,0,1,1
,,C,83,0,3,2
,,C,84,1,1,1
,,C,85,3,2,2
,,B,81,23,8,11
,,B,82,4,8,9
,,B,83,13,12,16
,,B,84,8,8,9
,,B,85,22,11,17
,,D,81,0,3,0
,,D,82,0,6,0
,,D,83,2,5,0
,,D,84,0,1,0
,,D,85,0,5,0
,,B,81,16,12,15
,,B,82,2,6,8
,,B,83,19,12,17
,,B,84,8,7,9
,,B,85,14,10,15
,,C,81,45,44,36
,,C,82,17,41,30
,,C,83,40,49,44
,,C,84,33,25,21
,,C,85,41,30,26
,,C,81,30,28,24
,,C,82,15,29,23
,,C,83,21,24,23
,,C,84,10,17,15
,,C,85,31,18,16
,,D,81,4,2,2
,,D,82,0,0,1
,,D,83,0,6,6
,,D,84,1,1,1
,,D,85,1,1,1
,,D,81,4,5,4
,,D,82,1,1,1
,,D,83,3,9,7
,,D,84,1,2,2
,,D,85,1,1,1
,,D,81,8,4,3
,,D,82,2,1,1
,,D,83,2,2,2
,,D,84,1,1,1
,,D,85,0,0,0
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,1,2,2
,,D,84,1,0,0
,,D,85,0,0,0
,,D,81,2,3,2
,,D,82,0,1,1
,,D,83,1,2,2
,,D,84,3,1,1
,,D,85,2,0,0
,,D,81,0,0,0
,,D,82,1,0,0
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,0,0
,,C,81,6,8,7
,,C,82,4,4,4
,,C,83,1,4,3
,,C,84,0,4,3
,,C,85,2,2,2
,,C,81,7,9,8
,,C,82,6,4,3
,,C,83,0,5,4
,,C,84,1,2,1
,,C,85,2,2,2
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,1,0,0
,,D,84,2,1,1
,,D,85,2,1,1
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,5,1,1
,,D,85,3,1,1
,,C,81,10,8,11
,,C,82,8,5,4
,,C,83,7,5,6
,,C,84,13,3,4
,,C,85,4,4,5
,,C,81,6,6,8
,,C,82,8,7,7
,,C,83,2,5,7
,,C,84,5,3,3
,,C,85,5,6,7
,,D,81,0,3,0
,,D,82,0,3,0
,,D,83,1,1,0
,,D,84,0,0,0
,,D,85,0,2,0
,,C,81,34,27,32
,,C,82,7,15,16
,,C,83,12,13,14
,,C,84,8,9,7
,,C,85,15,16,18
,,D,81,5,7,5
,,D,82,4,4,3
,,D,83,6,7,7
,,D,84,3,5,4
,,D,85,8,5,5
,,C,81,84,18,19
,,C,82,8,14,17
,,C,83,12,10,13
,,C,84,12,7,6
,,C,85,20,12,12
,,D,81,6,5,5
,,D,82,4,2,1
,,D,83,3,5,5
,,D,84,4,5,5
,,D,85,0,5,4
,,D,81,13,10,12
,,D,82,14,15,17
,,D,83,9,11,13
,,D,84,13,12,12
,,D,85,2,10,12
,,D,81,18,13,16
,,D,82,21,13,15
,,D,83,11,11,13
,,D,84,9,11,10
,,D,85,11,9,11
,,C,81,22,35,32
,,C,82,6,5,5
,,C,83,23,28,25
,,C,84,12,12,11
,,C,85,7,10,9
,,D,81,15,8,8
,,D,82,0,1,1
,,D,83,1,1,1
,,D,84,4,4,3
,,D,85,0,0,0
,,C,81,43,41,33
,,C,82,3,6,5
,,C,83,28,27,22
,,C,84,19,13,13
,,C,85,5,9,8
,,D,81,19,13,13
,,D,82,1,1,1
,,D,83,4,2,1
,,D,84,6,5,5
,,D,85,0,1,1
,,C,81,9,2,3
,,C,82,17,3,8
,,C,83,0,1,3
,,C,84,5,2,3
,,C,85,1,1,2
,,C,81,6,2,6
,,C,82,6,3,6
,,C,83,0,1,1
,,C,84,0,0,1
,,C,85,0,1,2
,,C,81,23,5,10
,,C,82,12,3,7
,,C,83,12,2,3
,,C,84,8,1,2
,,C,85,14,2,4
,,D,81,2,8,7
,,D,82,0,8,7
,,D,83,0,7,8
,,D,84,0,6,6
,,D,85,0,4,3
,,C,81,28,2,3
,,C,82,7,2,4
,,C,83,9,1,2
,,C,84,9,1,2
,,C,85,8,1,1
,,C,81,30,18,17
,,C,82,10,7,7
,,C,83,4,6,7
,,C,84,5,10,10
,,C,85,8,9,8
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,2,1,1
,,D,85,2,0,0
,,C,81,26,18,16
,,C,82,8,6,6
,,C,83,4,8,7
,,C,84,10,11,10
,,C,85,14,11,10
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,0,2,1
,,D,85,0,1,1
,,B,81,50,28,28
,,B,82,16,13,14
,,B,83,20,16,15
,,B,84,14,9,10
,,B,85,16,9,9
,,B,81,40,24,26
,,B,82,15,16,17
,,B,83,18,17,17
,,B,84,13,13,14
,,B,85,17,10,11
,,B,81,17,23,23
,,B,82,9,8,8
,,B,83,20,24,19
,,B,84,16,19,15
,,B,85,10,13,11
,,B,81,4,5,5
,,B,82,4,4,4
,,B,83,7,8,9
,,B,84,12,8,9
,,B,85,6,7,7
,,B,81,26,26,24
,,B,82,11,9,9
,,B,83,32,33,31
,,B,84,14,22,18
,,B,85,14,15,15
,,B,81,13,8,9
,,B,82,7,4,5
,,B,83,10,10,11
,,B,84,12,9,12
,,B,85,2,8,8
,,D,81,0,1,1
,,D,82,7,1,1
,,D,83,2,2,2
,,D,84,1,1,1
,,D,85,0,1,1
,,D,81,1,1,1
,,D,82,6,1,1
,,D,83,3,1,1
,,D,84,3,1,1
,,D,85,2,0,0
,,C,81,12,8,8
,,C,82,23,11,11
,,C,83,6,5,5
,,C,84,16,13,12
,,C,85,6,8,8
,,D,81,0,1,1
,,D,82,0,1,2
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,1
,,C,81,8,9,11
,,C,82,13,8,8
,,C,83,6,4,4
,,C,84,3,8,8
,,C,85,5,6,6
,,B,81,11,5,5
,,B,82,8,4,3
,,B,83,2,4,4
,,B,84,4,3,2
,,B,85,0,4,4
,,B,81,6,5,5
,,B,82,0,4,4
,,B,83,5,4,5
,,B,84,2,3,3
,,B,85,2,3,2
,,B,81,11,5,5
,,B,82,0,1,1
,,B,83,7,5,5
,,B,84,7,4,4
,,B,85,4,4,3
,,B,81,4,6,5
,,B,82,0,1,1
,,B,83,4,6,5
,,B,84,9,5,3
,,B,85,8,2,2
,,C,81,18,25,23
,,C,82,0,6,13
,,C,83,22,9,7
,,C,84,4,5,4
,,C,85,36,16,17
,,C,81,31,22,17
,,C,82,16,5,13
,,C,83,42,10,9
,,C,84,7,3,3
,,C,85,47,9,10
,,D,81,1,2,3
,,D,82,0,1,1
,,D,83,2,3,4
,,D,84,3,2,2
,,D,85,1,1,1
,,D,81,0,2,2
,,D,82,1,1,1
,,D,83,3,3,3
,,D,84,2,2,2
,,D,85,0,1,1
,,C,81,29,17,15
,,C,82,16,13,11
,,C,83,17,16,15
,,C,84,8,9,8
,,C,85,9,13,15
,,C,81,32,18,19
,,C,82,9,13,13
,,C,83,28,19,19
,,C,84,7,8,8
,,C,85,18,13,15
,,B,81,10,2,3
,,B,82,21,3,5
,,B,83,3,3,4
,,B,84,2,2,4
,,B,85,1,0,1
,,B,81,2,3,3
,,B,82,24,3,4
,,B,83,5,3,6
,,B,84,1,2,2
,,B,85,1,0,1
,,C,81,2,1,1
,,C,82,3,2,2
,,C,83,0,1,1
,,C,84,9,2,2
,,C,85,7,4,3
,,C,81,2,2,2
,,C,82,9,3,3
,,C,83,0,1,1
,,C,84,4,2,2
,,C,85,6,3,3
,,C,81,5,4,4
,,C,82,5,6,3
,,C,83,1,3,1
,,C,84,3,3,2
,,C,85,4,2,2
,,C,81,1,2,2
,,C,82,5,7,3
,,C,83,1,1,1
,,C,84,3,2,2
,,C,85,4,1,1
,,D,81,21,11,12
,,D,82,30,12,14
,,D,83,14,12,12
,,D,84,22,17,18
,,D,85,20,16,16
,,D,81,2,16,11
,,D,82,6,22,16
,,D,83,1,29,17
,,D,84,0,34,27
,,D,85,0,32,19
,,D,81,24,13,13
,,D,82,29,12,13
,,D,83,17,12,13
,,D,84,35,22,25
,,D,85,31,20,21
,,D,81,1,14,10
,,D,82,0,25,14
,,D,83,2,36,22
,,D,84,0,37,25
,,D,85,2,31,22
,,D,81,1,1,1
,,D,82,1,1,2
,,D,83,1,3,3
,,D,84,4,1,1
,,D,85,5,1,1
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,1,1,1
,,D,84,5,1,1
,,D,85,3,1,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,A,81,65,39,36
,,A,82,83,49,41
,,A,83,65,37,35
,,A,84,61,50,49
,,A,85,72,38,39
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,A,81,80,41,39
,,A,82,92,49,43
,,A,83,64,35,38
,,A,84,45,46,47
,,A,85,59,35,40
,,B,81,41,21,21
,,B,82,12,8,9
,,B,83,17,9,10
,,B,84,9,7,6
,,B,85,15,10,11
,,C,81,17,13,11
,,C,82,0,2,1
,,C,83,24,13,13
,,C,84,11,5,5
,,C,85,12,3,4
,,B,81,37,22,24
,,B,82,12,8,9
,,B,83,21,10,11
,,B,84,8,6,6
,,B,85,12,10,11
,,C,81,5,11,10
,,C,82,0,2,3
,,C,83,9,10,9
,,C,84,10,4,4
,,C,85,4,2,3
,,D,81,0,3,1
,,D,82,2,3,2
,,D,83,0,2,1
,,D,84,1,4,3
,,D,85,1,1,1
,,D,81,0,2,1
,,D,82,2,3,1
,,D,83,1,1,0
,,D,84,0,5,2
,,D,85,0,2,2
,,A,81,65,29,31
,,A,82,71,26,27
,,A,83,32,17,19
,,A,84,33,11,13
,,A,85,8,13,12
,,D,81,10,4,5
,,D,82,41,41,26
,,D,83,42,80,64
,,D,84,4,18,14
,,D,85,9,78,61
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,1,1
,,D,85,1,3,1
,,A,81,76,26,28
,,A,82,64,24,24
,,A,83,13,15,17
,,A,84,35,10,11
,,A,85,14,11,11
,,D,81,10,5,8
,,D,82,27,49,33
,,D,83,31,87,78
,,D,84,0,21,18
,,D,85,0,99,81
,,C,81,4,2,4
,,C,82,7,1,2
,,C,83,7,2,3
,,C,84,7,0,2
,,C,85,8,3,9
,,C,81,15,7,9
,,C,82,8,5,6
,,C,83,7,6,9
,,C,84,2,2,2
,,C,85,2,1,1
,,C,81,12,4,6
,,C,82,7,2,6
,,C,83,4,2,4
,,C,84,14,1,4
,,C,85,10,2,5
,,C,81,10,5,8
,,C,82,0,0,1
,,C,83,7,11,14
,,C,84,3,3,3
,,C,85,1,2,2
,,D,82,1,0,0
,,D,83,0,0,1
,,D,84,0,0,1
,,D,85,1,1,1
,,C,81,0,1,1
,,C,82,5,3,5
,,C,83,6,4,6
,,C,84,3,2,2
,,C,85,9,3,4
,,D,81,0,0,0
,,D,83,2,0,1
,,D,84,0,1,1
,,D,85,0,1,1
,,C,81,0,1,1
,,C,82,8,3,6
,,C,83,7,4,7
,,C,84,5,2,3
,,C,85,12,3,6
,,C,81,1,2,2
,,C,82,22,7,9
,,C,83,0,1,1
,,C,84,2,1,1
,,C,85,5,4,4
,,C,81,8,7,7
,,C,82,7,3,3
,,C,83,2,3,3
,,C,84,0,1,2
,,C,85,4,4,5
,,C,81,2,2,3
,,C,82,3,8,9
,,C,83,2,1,1
,,C,84,2,1,1
,,C,85,1,3,4
,,C,81,3,5,6
,,C,82,18,6,7
,,C,83,2,2,2
,,C,84,0,1,1
,,C,85,4,3,4
,,D,81,11,7,8
,,D,82,4,6,8
,,D,83,9,10,12
,,D,84,3,4,5
,,D,85,8,6,7
,,D,81,13,8,11
,,D,82,8,6,8
,,D,83,5,11,14
,,D,84,6,5,6
,,D,85,9,7,8
,,D,81,1,0,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,1
,,D,85,1,0,1
,,D,81,1,2,2
,,D,82,0,1,0
,,D,83,2,2,1
,,D,84,0,1,0
,,D,85,3,3,3
,,D,81,1,0,1
,,D,82,0,0,0
,,D,83,0,0,1
,,D,85,2,0,1
,,D,81,1,2,1
,,D,82,0,1,0
,,D,83,0,2,1
,,D,84,0,2,1
,,D,85,1,3,3
,,D,81,0,0,1
,,D,82,0,0,1
,,D,83,1,1,1
,,D,85,0,0,0
,,D,81,3,0,1
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,1,0,0
,,D,81,1,0,1
,,D,82,1,0,1
,,D,83,2,1,1
,,D,84,0,0,1
,,D,85,0,0,0
,,D,83,1,0,1
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,3,2,2
,,D,84,2,1,1
,,D,85,2,1,1
,,D,81,0,2,2
,,D,82,1,0,1
,,D,83,0,2,1
,,D,84,3,1,1
,,D,85,2,1,1
,,C,81,19,6,5
,,C,82,1,2,2
,,C,83,17,9,9
,,C,84,5,4,4
,,C,85,4,5,4
,,C,81,8,7,6
,,C,82,1,1,1
,,C,83,14,6,6
,,C,84,2,4,3
,,C,85,2,4,4
,,D,81,7,10,8
,,D,82,3,1,1
,,D,83,6,4,3
,,D,84,1,4,3
,,D,85,8,7,6
,,D,81,5,9,8
,,D,82,0,2,1
,,D,83,5,4,4
,,D,84,2,3,2
,,D,85,0,5,4
,,D,81,6,5,5
,,D,82,2,3,2
,,D,83,6,7,6
,,D,84,3,2,2
,,D,85,3,5,5
,,D,81,3,5,3
,,D,82,0,2,2
,,D,83,4,5,4
,,D,84,1,2,1
,,D,85,6,6,6
,,D,81,3,2,2
,,D,82,0,1,0
,,D,83,0,3,3
,,D,84,2,2,2
,,D,85,3,2,2
,,D,81,2,1,1
,,D,82,2,1,1
,,D,83,0,2,1
,,D,84,2,1,1
,,D,85,1,4,3
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,0,1,0
,,D,82,0,1,1
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,1
,,D,81,4,1,1
,,D,82,0,0,0
,,D,83,5,2,2
,,D,84,1,1,1
,,D,85,0,1,1
,,D,81,2,1,1
,,D,82,0,0,0
,,D,83,3,2,2
,,D,84,1,1,1
,,D,85,0,1,1
,,C,81,0,1,1
,,C,82,0,1,1
,,C,83,0,2,2
,,C,84,0,0,1
,,C,85,0,0,1
,,C,81,3,1,1
,,C,82,1,1,1
,,C,83,0,1,1
,,C,84,0,1,1
,,C,85,0,0,1
,,B,81,60,25,25
,,B,82,0,11,8
,,B,83,6,6,6
,,B,84,3,6,5
,,B,85,0,4,3
,,B,81,56,21,21
,,B,82,1,9,8
,,B,83,16,9,9
,,B,84,7,4,4
,,B,85,2,5,6
,,D,81,1,1,1
,,D,82,0,0,1
,,D,83,0,2,1
,,D,84,2,1,1
,,D,85,0,0,0
,,D,81,1,0,0
,,D,82,0,1,1
,,D,83,3,1,1
,,D,84,1,1,1
,,C,81,3,7,6
,,C,82,0,1,1
,,C,83,2,6,5
,,C,84,0,2,1
,,C,85,0,0,1
,,C,81,4,5,5
,,C,82,1,1,1
,,C,83,1,6,5
,,C,84,2,2,2
,,C,85,0,1,1
,,C,81,2,6,5
,,C,82,3,1,1
,,C,83,1,2,2
,,C,84,2,2,2
,,C,85,0,1,1
,,C,81,3,7,5
,,C,82,4,2,2
,,C,83,0,2,3
,,C,84,3,3,3
,,C,85,3,1,1
,,B,81,2,1,1
,,B,82,0,1,2
,,B,83,4,10,10
,,B,84,0,2,1
,,B,85,0,1,1
,,D,81,1,3,3
,,D,82,2,2,1
,,D,83,3,5,3
,,D,84,0,2,2
,,D,85,1,0,1
,,B,81,3,1,1
,,B,82,0,1,1
,,B,83,0,4,3
,,B,84,1,2,2
,,B,85,0,1,1
,,D,81,3,1,1
,,D,82,0,1,1
,,D,83,5,3,3
,,D,84,0,1,1
,,D,85,0,0,0
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,1,1,1
,,D,85,0,0,0
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,6,1,1
,,D,85,0,0,0
,,C,81,4,6,5
,,C,82,2,3,3
,,C,83,4,6,4
,,C,84,5,2,2
,,C,85,0,1,1
,,C,81,3,6,5
,,C,82,0,2,2
,,C,83,2,2,2
,,C,84,5,3,2
,,C,85,0,2,1
,,C,81,3,3,3
,,C,82,0,1,1
,,C,83,2,3,2
,,C,84,2,2,2
,,C,85,2,2,2
,,C,81,2,2,1
,,C,82,1,0,0
,,C,83,2,2,2
,,C,84,2,2,2
,,C,85,2,1,1
,,D,81,0,0,1
,,D,82,0,0,0
,,D,83,0,2,2
,,D,84,3,0,0
,,D,85,0,0,0
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,2,1
,,D,84,1,1,1
,,D,85,0,0,0
,,C,81,0,4,4
