PRODUCT_LINE,ITEM_NUMBER,ITEM_RANK,BR_ID,2016_03_ACTUAL,2016_03_MSF_FORECAST,2016_03_RF_FORECAST
,,D,81,0,2,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,4,2,2
,,D,85,1,0,0
,,B,81,11,9,8
,,B,82,3,5,4
,,B,83,10,8,9
,,B,84,30,17,14
,,B,85,6,6,4
,,C,81,0,1,1
,,C,82,0,0,0
,,C,83,3,2,2
,,C,84,3,3,3
,,C,85,0,1,1
,,C,81,1,1,0
,,C,82,0,0,0
,,C,83,2,4,4
,,C,84,2,3,3
,,C,85,0,1,1
,,D,81,3,0,0
,,D,82,0,1,1
,,D,83,2,1,2
,,D,84,4,2,3
,,D,85,0,0,0
,,B,81,1,0,1
,,B,82,3,2,5
,,B,83,6,2,4
,,B,84,24,6,14
,,B,85,5,2,5
,,D,81,2,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,4,1,2
,,D,85,2,0,1
,,C,81,4,1,2
,,C,82,7,0,0
,,C,83,6,2,2
,,C,84,1,3,3
,,C,85,4,1,1
,,C,81,2,0,1
,,C,82,0,1,1
,,C,83,4,4,4
,,C,84,4,3,5
,,C,85,0,1,1
,,D,81,1,0,1
,,D,82,3,0,0
,,D,83,1,1,1
,,D,84,0,0,0
,,D,85,0,0,0
,,D,81,5,2,2
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,1,4,3
,,D,85,1,1,1
,,C,81,4,6,5
,,C,82,0,0,0
,,C,83,6,8,7
,,C,84,9,8,8
,,C,85,0,2,2
,,D,81,4,4,3
,,D,82,0,1,1
,,D,83,4,3,2
,,D,84,0,1,1
,,D,85,0,1,0
,,D,81,3,3,3
,,D,82,0,0,0
,,D,83,0,2,1
,,D,84,0,4,3
,,D,85,0,2,1
,,C,81,0,2,2
,,C,82,0,0,1
,,C,83,2,2,2
,,C,84,2,1,1
,,C,85,0,1,1
,,C,81,1,4,3
,,C,82,1,1,1
,,C,83,7,1,2
,,C,84,4,2,2
,,C,85,1,2,2
,,D,81,1,3,2
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,2,3,2
,,D,85,0,0,0
,,D,81,3,4,3
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,9,4,3
,,D,85,0,2,1
,,C,81,1,2,2
,,C,82,1,1,1
,,C,83,3,1,1
,,C,84,1,3,2
,,C,85,0,1,1
,,D,81,4,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,9,2,2
,,D,85,0,0,0
,,D,81,3,3,2
,,D,82,2,0,0
,,D,83,1,1,1
,,D,84,3,2,1
,,D,85,0,0,0
,,B,81,9,6,4
,,B,82,2,1,1
,,B,83,5,5,4
,,B,84,4,2,2
,,B,85,3,2,2
,,C,81,2,3,2
,,C,82,0,0,0
,,C,83,6,2,1
,,C,84,5,3,3
,,C,85,0,2,2
,,B,81,3,9,9
,,B,82,1,1,1
,,B,83,8,8,8
,,B,84,9,12,10
,,B,85,6,9,9
,,C,81,5,5,4
,,C,82,0,1,1
,,C,83,1,2,2
,,C,84,6,4,3
,,C,85,1,2,2
,,B,81,15,8,10
,,B,82,0,1,1
,,B,83,3,3,2
,,B,84,13,6,6
,,B,85,5,3,2
,,C,81,1,2,2
,,C,82,0,0,0
,,C,83,1,1,1
,,C,84,4,2,1
,,C,85,2,2,1
,,B,81,7,10,10
,,B,82,5,8,9
,,B,83,2,3,2
,,B,84,8,12,9
,,B,85,2,2,2
,,C,81,0,1,1
,,C,82,0,0,0
,,C,83,1,2,2
,,C,84,9,6,4
,,C,85,1,3,2
,,B,81,9,4,3
,,B,82,1,1,1
,,B,83,11,4,3
,,B,84,13,7,7
,,B,85,12,6,5
,,B,81,10,5,4
,,B,82,5,6,6
,,B,83,15,10,11
,,B,84,11,13,12
,,B,85,1,4,4
,,D,81,3,2,2
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,2,1,1
,,D,85,0,2,1
,,D,81,0,3,3
,,D,82,0,0,0
,,D,83,1,1,0
,,D,84,4,1,1
,,D,85,1,1,1
,,C,81,0,2,2
,,C,82,0,0,0
,,C,83,0,1,1
,,C,84,3,1,1
,,C,85,0,1,1
,,B,81,13,22,17
,,B,82,3,3,2
,,B,83,14,10,8
,,B,84,40,42,31
,,B,85,5,14,11
,,B,81,20,13,13
,,B,82,5,1,1
,,B,83,0,1,2
,,B,84,0,4,4
,,B,85,3,5,4
,,C,81,2,3,3
,,C,82,0,0,0
,,C,83,0,1,0
,,C,84,2,2,2
,,C,85,1,1,1
,,B,81,10,7,6
,,B,82,2,2,2
,,B,83,3,5,4
,,B,84,6,5,4
,,B,85,6,5,4
,,B,81,7,7,6
,,B,82,2,1,1
,,B,83,4,6,5
,,B,84,7,6,4
,,B,85,5,4,3
,,D,81,3,2,2
,,D,82,0,1,1
,,D,83,0,1,1
,,D,84,1,2,1
,,D,85,0,2,1
,,B,81,19,9,8
,,B,82,4,3,3
,,B,83,12,6,6
,,B,84,8,7,6
,,B,85,3,3,2
,,C,81,10,7,6
,,C,82,1,1,1
,,C,83,0,3,2
,,C,84,5,4,4
,,C,85,3,5,3
,,D,81,2,2,2
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,0,1,1
,,D,85,0,1,1
,,C,81,5,2,2
,,C,82,0,1,1
,,C,83,4,5,5
,,C,84,12,8,7
,,C,85,6,5,4
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,7,3,3
,,D,85,1,0,0
,,B,81,17,13,11
,,B,82,1,3,2
,,B,83,5,12,10
,,B,84,13,12,9
,,B,85,4,4,4
,,B,81,5,7,4
,,B,82,2,1,2
,,B,83,2,4,4
,,B,84,3,4,4
,,B,85,3,4,4
,,C,81,4,2,1
,,C,82,0,0,0
,,C,83,1,1,1
,,C,84,3,2,2
,,C,85,0,1,1
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,1,3,2
,,D,84,4,1,1
,,D,85,2,1,0
,,D,81,2,1,1
,,D,82,1,1,1
,,D,83,1,1,1
,,D,84,6,3,2
,,D,85,0,0,0
,,B,81,7,11,11
,,B,82,0,2,4
,,B,83,5,6,5
,,B,84,5,6,3
,,B,85,1,5,4
,,A,81,36,56,40
,,A,82,13,9,8
,,A,83,38,57,46
,,A,84,23,26,22
,,A,85,41,32,25
,,A,81,21,23,20
,,A,82,9,5,4
,,A,83,10,11,10
,,A,84,7,7,5
,,A,85,5,5,5
,,D,81,4,4,3
,,D,82,0,1,1
,,D,83,2,1,1
,,D,84,1,1,1
,,D,85,0,1,1
,,C,81,0,2,2
,,C,82,0,1,1
,,C,83,1,1,1
,,C,84,6,3,2
,,C,85,3,3,2
,,D,81,4,2,2
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,2,5,4
,,D,85,1,2,1
,,B,81,14,5,4
,,B,82,1,1,1
,,B,83,2,2,2
,,B,84,4,8,5
,,B,85,0,5,4
,,B,81,19,17,15
,,B,82,2,2,2
,,B,83,13,6,5
,,B,84,6,8,7
,,B,85,11,12,8
,,C,81,0,2,2
,,C,82,0,0,0
,,C,83,0,1,1
,,C,84,3,2,2
,,C,85,0,2,2
,,C,81,8,2,2
,,C,82,1,1,1
,,C,83,0,1,1
,,C,84,3,2,2
,,C,85,1,1,1
,,B,81,8,6,5
,,B,82,0,3,2
,,B,83,22,13,13
,,B,84,16,14,11
,,B,85,7,7,6
,,C,81,6,5,4
,,C,82,0,1,1
,,C,83,5,3,3
,,C,84,7,7,6
,,C,85,6,2,1
,,C,81,7,3,3
,,C,82,0,2,1
,,C,83,8,5,4
,,C,84,11,9,9
,,C,85,4,5,4
,,B,81,10,12,11
,,B,82,2,4,3
,,B,83,6,7,7
,,B,84,11,7,5
,,B,85,13,4,5
,,D,81,4,3,2
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,4,2,1
,,D,85,1,0,0
,,C,81,1,10,6
,,C,82,0,1,1
,,C,83,8,5,3
,,C,84,7,4,4
,,C,85,3,3,2
,,A,81,31,24,25
,,A,82,5,5,5
,,A,83,13,23,22
,,A,84,39,42,34
,,A,85,41,32,27
,,D,81,3,1,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,1,1
,,D,85,0,2,1
,,C,81,2,4,5
,,C,82,0,0,0
,,C,83,1,1,1
,,C,84,6,3,3
,,C,85,3,3,3
,,A,81,36,36,34
,,A,82,3,5,4
,,A,83,19,24,23
,,A,84,23,19,16
,,A,85,19,16,13
,,C,81,1,3,3
,,C,82,0,1,1
,,C,83,2,2,2
,,C,84,4,2,2
,,C,85,1,0,0
,,C,81,7,4,4
,,C,82,0,1,1
,,C,83,4,4,4
,,C,84,13,8,7
,,C,85,1,4,4
,,A,81,17,15,15
,,A,82,1,4,3
,,A,83,23,25,21
,,A,84,30,18,16
,,A,85,10,12,11
,,B,81,13,8,6
,,B,82,0,2,1
,,B,83,2,5,4
,,B,84,6,17,14
,,B,85,6,5,3
,,B,81,6,7,6
,,B,82,0,1,1
,,B,83,5,4,3
,,B,84,12,12,11
,,B,85,3,4,2
,,C,81,0,1,1
,,C,82,0,0,0
,,C,83,2,1,1
,,C,84,3,2,2
,,C,85,3,3,2
,,B,81,2,5,4
,,B,82,1,2,1
,,B,83,4,39,14
,,B,84,14,11,10
,,B,85,4,4,3
,,B,81,1,7,7
,,B,82,3,2,2
,,B,83,7,6,6
,,B,84,13,9,8
,,B,85,4,4,3
,,C,81,5,4,4
,,C,82,0,0,0
,,C,83,3,1,1
,,C,84,0,4,3
,,C,85,2,1,1
,,C,81,2,6,4
,,C,82,0,1,1
,,C,83,0,1,1
,,C,84,3,1,1
,,C,85,0,2,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,1,1
,,B,81,5,10,8
,,B,82,7,2,1
,,B,83,5,7,5
,,B,84,25,13,10
,,B,85,9,11,7
,,B,81,10,10,8
,,B,82,2,2,2
,,B,83,7,9,8
,,B,84,15,15,13
,,B,85,6,13,8
,,C,81,8,2,2
,,C,82,10,1,1
,,C,83,9,4,4
,,C,84,27,6,5
,,C,85,1,2,2
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,1,1,1
,,D,85,0,1,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,2,0,0
,,D,85,0,1,0
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,0,0
,,D,85,0,0,0
,,C,81,3,3,3
,,C,82,0,1,0
,,C,83,2,1,1
,,C,84,9,5,5
,,C,85,5,4,3
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,9,3,3
,,D,85,0,1,1
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,2,1,1
,,D,84,4,1,1
,,D,85,0,1,1
,,C,81,2,4,3
,,C,82,0,1,1
,,C,83,0,1,1
,,C,84,8,7,6
,,C,85,0,1,1
,,D,81,1,1,1
,,D,82,0,1,1
,,D,83,2,1,1
,,D,84,4,1,1
,,D,85,1,1,0
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,2,0,0
,,D,84,1,1,1
,,D,85,1,0,0
,,A,81,72,66,52
,,A,82,4,13,12
,,A,83,33,57,52
,,A,84,32,25,17
,,A,85,33,36,29
,,B,81,2,3,2
,,B,82,1,1,1
,,B,83,3,5,5
,,B,84,11,7,7
,,B,85,4,3,4
,,C,81,4,1,1
,,C,82,0,1,1
,,C,83,5,1,1
,,C,84,13,6,6
,,C,85,1,1,1
,,D,81,4,1,1
,,D,82,0,1,1
,,D,83,7,4,3
,,D,84,0,1,1
,,D,85,0,1,1
,,C,81,4,4,4
,,C,82,0,0,0
,,C,83,0,1,1
,,C,84,7,4,4
,,C,85,1,3,2
,,C,81,6,8,4
,,C,82,0,1,1
,,C,83,3,3,2
,,C,84,7,4,4
,,C,85,7,4,4
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,4,4,3
,,D,85,1,4,3
,,A,81,42,39,39
,,A,82,7,6,5
,,A,83,8,13,11
,,A,84,17,10,8
,,A,85,20,17,14
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,1,1,1
,,D,85,0,0,0
,,A,81,27,22,20
,,A,82,0,5,5
,,A,83,14,13,13
,,A,84,11,15,13
,,A,85,29,23,22
,,C,81,2,4,4
,,C,82,2,1,1
,,C,83,4,1,1
,,C,84,3,2,2
,,C,85,2,1,1
,,D,81,1,2,1
,,D,82,0,1,0
,,D,83,0,1,1
,,D,84,4,1,1
,,D,85,2,1,1
,,C,81,0,2,1
,,C,82,0,0,0
,,C,83,1,0,0
,,C,84,5,3,3
,,C,85,1,3,2
,,C,81,6,5,5
,,C,82,0,2,2
,,C,83,2,2,2
,,C,84,8,8,8
,,C,85,5,4,4
,,C,81,2,2,2
,,C,82,2,1,1
,,C,83,1,2,2
,,C,84,0,2,2
,,C,85,0,2,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,2,1,1
,,D,84,2,1,1
,,D,85,2,0,0
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,1,1,0
,,D,84,0,1,1
,,D,85,0,0,0
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,3,1,1
,,D,84,1,2,1
,,D,85,1,1,1
,,B,81,11,16,13
,,B,82,2,3,3
,,B,83,11,10,9
,,B,84,5,7,5
,,B,85,10,9,8
,,D,81,1,1,1
,,D,82,2,0,0
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,1,0
,,D,81,0,1,1
,,D,82,1,0,0
,,D,83,2,1,1
,,D,84,4,1,1
,,D,85,1,1,1
,,A,81,17,10,9
,,A,82,5,4,4
,,A,83,4,5,5
,,A,84,2,4,5
,,A,85,16,12,12
,,B,81,14,14,14
,,B,82,0,2,2
,,B,83,4,11,10
,,B,84,10,7,6
,,B,85,3,5,6
,,B,81,4,8,8
,,B,82,2,2,2
,,B,83,3,4,3
,,B,84,2,7,7
,,B,85,2,4,4
,,C,81,4,4,4
,,C,82,2,1,1
,,C,83,10,4,4
,,C,84,10,3,3
,,C,85,9,3,3
,,D,81,4,1,1
,,D,82,1,0,0
,,D,83,1,0,0
,,D,84,5,1,1
,,D,85,0,0,0
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,7,1,1
,,D,85,0,1,1
,,D,81,2,3,2
,,D,82,0,0,0
,,D,83,1,2,1
,,D,84,0,1,1
,,D,85,0,1,1
,,B,81,5,3,3
,,B,82,0,1,1
,,B,83,3,4,4
,,B,84,4,4,4
,,B,85,3,4,3
,,B,81,9,6,5
,,B,82,0,1,1
,,B,83,6,8,7
,,B,84,6,8,7
,,B,85,7,7,6
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,0,0
,,D,85,0,0,0
,,B,81,3,3,2
,,B,82,2,1,1
,,B,83,8,7,5
,,B,84,13,8,8
,,B,85,2,2,2
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,2,1,1
,,D,85,0,0,0
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,0,0
,,D,84,0,1,1
,,D,85,0,1,1
,,D,81,1,1,1
,,D,82,1,1,1
,,D,83,0,0,0
,,D,84,1,2,1
,,D,85,0,1,1
,,C,81,3,2,2
,,C,82,0,1,1
,,C,83,4,5,5
,,C,84,3,3,3
,,C,85,1,3,3
,,D,81,3,1,1
,,D,82,1,0,0
,,D,83,3,1,1
,,D,84,2,1,1
,,D,85,0,1,1
,,B,81,19,17,17
,,B,82,3,2,2
,,B,83,7,7,7
,,B,84,16,7,5
,,B,85,29,9,8
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,0
,,D,84,1,1,1
,,D,85,0,0,0
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,2,2,2
,,D,85,1,1,1
,,C,81,3,7,5
,,C,82,1,1,0
,,C,83,1,2,2
,,C,84,2,2,2
,,C,85,5,3,3
,,C,81,2,2,3
,,C,82,1,0,0
,,C,83,7,2,2
,,C,84,2,4,4
,,C,85,3,4,3
,,A,81,46,30,34
,,A,82,29,4,5
,,A,83,58,24,29
,,A,84,15,15,17
,,A,85,35,45,38
,,C,81,3,2,2
,,C,82,2,1,1
,,C,83,1,2,2
,,C,84,3,1,1
,,C,85,0,1,1
,,C,81,0,1,1
,,C,82,1,1,1
,,C,83,5,2,2
,,C,84,5,4,4
,,C,85,0,1,1
,,C,81,8,3,2
,,C,82,0,1,1
,,C,83,3,3,3
,,C,84,8,6,4
,,C,85,7,4,4
,,C,81,2,1,1
,,C,82,0,0,0
,,C,83,1,2,1
,,C,84,2,2,1
,,C,85,0,0,0
,,B,81,5,4,4
,,B,82,1,1,1
,,B,83,2,3,2
,,B,84,11,5,5
,,B,85,6,3,3
,,C,81,2,3,3
,,C,82,1,1,1
,,C,83,5,4,3
,,C,84,9,8,7
,,C,85,2,2,2
,,B,81,1,3,3
,,B,82,1,2,3
,,B,83,3,8,8
,,B,84,14,10,11
,,B,85,4,4,3
,,C,81,2,2,2
,,C,82,0,0,0
,,C,83,6,2,2
,,C,84,4,4,4
,,C,85,2,1,1
,,B,81,2,4,4
,,B,82,1,1,1
,,B,83,23,25,22
,,B,84,29,18,16
,,B,85,6,3,3
,,D,81,5,1,1
,,D,82,0,0,0
,,D,83,0,2,1
,,D,84,0,1,1
,,D,85,5,2,1
,,C,81,1,2,2
,,C,82,0,0,0
,,C,83,7,1,1
,,C,84,0,2,2
,,C,85,2,2,2
,,C,81,4,1,1
,,C,82,2,1,1
,,C,83,2,1,1
,,C,84,1,2,2
,,C,85,0,1,1
,,D,81,1,3,2
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,1,0,0
,,D,85,0,1,1
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,0,1,0
,,D,85,0,0,0
,,B,81,2,3,3
,,B,82,1,1,1
,,B,83,10,15,14
,,B,84,10,17,16
,,B,85,6,6,5
,,C,81,3,1,2
,,C,82,3,1,1
,,C,83,16,3,4
,,C,84,40,16,19
,,C,85,15,4,4
,,D,81,0,0,1
,,D,82,0,0,0
,,D,83,1,2,2
,,D,84,4,0,0
,,D,85,2,1,0
,,D,81,2,2,1
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,0,1,1
,,D,85,1,2,2
,,A,81,15,4,7
,,A,82,8,3,5
,,A,83,30,6,17
,,A,84,18,5,11
,,A,85,10,4,9
,,B,81,3,2,2
,,B,82,1,1,1
,,B,83,7,6,6
,,B,84,9,9,8
,,B,85,2,3,3
,,D,81,2,1,1
,,D,82,0,0,0
,,D,83,2,0,0
,,D,84,0,1,1
,,D,85,0,1,1
,,C,81,2,4,5
,,C,82,0,1,1
,,C,83,2,1,1
,,C,84,1,2,3
,,C,85,2,2,1
,,C,81,1,3,2
,,C,82,1,1,1
,,C,83,3,3,2
,,C,84,2,3,3
,,C,85,1,3,3
,,D,81,0,0,1
,,D,82,0,0,0
,,D,83,1,0,0
,,D,84,0,1,1
,,D,85,1,0,0
,,B,81,7,7,5
,,B,82,2,1,1
,,B,83,14,9,8
,,B,84,6,5,6
,,B,85,2,3,3
,,C,81,0,4,3
,,C,82,1,1,2
,,C,83,2,8,7
,,C,84,4,4,4
,,C,85,0,1,2
,,D,81,0,1,0
,,D,82,0,0,0
,,D,83,1,0,0
,,D,84,1,1,1
,,D,85,1,1,1
,,B,81,25,20,21
,,B,82,7,5,5
,,B,83,9,17,15
,,B,84,6,17,18
,,B,85,32,19,17
,,B,81,2,4,4
,,B,82,0,1,1
,,B,83,13,7,7
,,B,84,9,10,7
,,B,85,2,3,3
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,1,1,0
,,D,84,2,1,1
,,D,85,1,0,0
,,B,81,3,3,4
,,B,82,0,1,1
,,B,83,4,2,3
,,B,84,5,4,4
,,B,85,11,6,9
,,B,81,4,6,7
,,B,82,1,1,2
,,B,83,2,4,4
,,B,84,3,9,9
,,B,85,16,4,5
,,C,81,5,4,3
,,C,82,0,1,1
,,C,83,1,5,4
,,C,84,5,2,2
,,C,85,0,2,2
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,1,1
,,D,85,0,0,0
,,C,81,2,1,1
,,C,82,1,0,0
,,C,83,1,3,3
,,C,84,9,5,7
,,C,85,0,1,1
,,B,81,5,10,11
,,B,82,4,3,2
,,B,83,4,7,7
,,B,84,5,8,7
,,B,85,4,3,4
,,B,81,3,3,3
,,B,82,1,1,1
,,B,83,2,4,3
,,B,84,7,11,8
,,B,85,1,6,5
,,C,81,21,14,14
,,C,82,6,2,3
,,C,83,9,4,5
,,C,84,17,5,6
,,C,85,15,7,6
,,C,81,5,3,5
,,C,82,3,1,1
,,C,83,11,4,6
,,C,84,3,7,9
,,C,85,5,2,2
,,C,81,4,4,4
,,C,82,1,1,1
,,C,83,14,3,3
,,C,84,1,2,2
,,C,85,2,3,3
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,2,1,1
,,D,84,0,2,2
,,D,85,0,1,1
,,C,81,5,1,1
,,C,82,2,0,0
,,C,83,9,1,1
,,C,84,2,1,0
,,C,85,11,1,1
,,A,81,15,11,10
,,A,82,6,4,4
,,A,83,5,10,9
,,A,84,24,16,15
,,A,85,13,10,9
,,A,81,2,5,4
,,A,82,2,2,2
,,A,83,26,20,18
,,A,84,7,6,5
,,A,85,7,7,5
,,B,81,4,5,6
,,B,82,3,3,3
,,B,83,1,6,5
,,B,84,11,8,8
,,B,85,1,4,4
,,C,81,10,4,3
,,C,82,0,1,1
,,C,83,3,1,1
,,C,84,3,1,1
,,C,85,0,3,2
,,A,81,5,6,6
,,A,82,2,2,2
,,A,83,6,8,7
,,A,84,14,20,15
,,A,85,4,6,5
,,A,81,12,8,7
,,A,82,4,6,6
,,A,83,6,11,10
,,A,84,14,9,8
,,A,85,9,12,8
,,D,81,1,0,0
,,D,82,8,5,3
,,D,83,0,1,0
,,D,84,3,1,1
,,D,85,1,1,1
,,A,81,16,10,10
,,A,82,5,3,2
,,A,83,11,13,13
,,A,84,30,17,15
,,A,85,6,6,5
,,B,81,8,4,3
,,B,82,3,2,1
,,B,83,3,3,2
,,B,84,15,6,5
,,B,85,3,7,5
,,B,81,2,1,1
,,B,82,0,1,2
,,B,83,2,3,2
,,B,84,2,3,2
,,B,85,3,4,3
,,B,81,3,3,2
,,B,82,4,2,2
,,B,83,2,3,3
,,B,84,20,9,8
,,B,85,0,1,1
,,B,81,2,2,2
,,B,82,5,5,5
,,B,83,0,2,1
,,B,84,3,2,2
,,B,85,0,2,2
,,A,81,12,6,5
,,A,82,3,2,2
,,A,83,5,5,4
,,A,84,23,19,16
,,A,85,6,5,4
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,6,4,3
,,D,85,0,1,1
,,D,81,0,1,0
,,D,82,0,1,1
,,D,83,3,2,2
,,D,84,2,2,2
,,D,85,0,1,0
,,A,81,9,12,15
,,A,82,2,5,5
,,A,83,13,9,8
,,A,84,42,36,34
,,A,85,10,9,7
,,A,81,10,9,8
,,A,82,2,3,2
,,A,83,4,5,4
,,A,84,23,22,16
,,A,85,9,11,9
,,C,81,10,3,3
,,C,82,1,2,1
,,C,83,0,2,2
,,C,84,12,7,5
,,C,85,3,5,3
,,C,81,3,5,4
,,C,82,0,1,1
,,C,83,5,2,2
,,C,84,11,7,6
,,C,85,7,3,3
,,C,81,3,3,4
,,C,82,3,1,1
,,C,83,1,1,1
,,C,84,8,4,4
,,C,85,0,1,1
,,A,81,20,11,11
,,A,82,4,5,5
,,A,83,1,3,3
,,A,84,12,15,14
,,A,85,1,8,5
,,A,81,2,5,5
,,A,82,5,5,4
,,A,83,6,6,6
,,A,84,29,25,24
,,A,85,6,8,7
,,C,81,0,3,4
,,C,82,0,0,0
,,C,83,2,2,2
,,C,84,6,4,4
,,C,85,2,2,1
,,C,81,1,1,1
,,C,82,0,1,1
,,C,83,1,2,1
,,C,84,6,5,4
,,C,85,4,1,1
,,A,81,4,7,7
,,A,82,4,2,2
,,A,83,18,8,8
,,A,84,43,24,34
,,A,85,3,4,5
,,B,81,4,6,6
,,B,82,1,4,3
,,B,83,5,9,9
,,B,84,22,8,10
,,B,85,4,4,4
,,A,81,20,15,15
,,A,82,11,7,7
,,A,83,15,16,15
,,A,84,19,17,18
,,A,85,6,9,10
,,C,81,5,1,2
,,C,82,1,1,1
,,C,83,3,1,1
,,C,84,0,1,1
,,C,85,1,1,1
,,C,81,2,1,1
,,C,82,0,1,1
,,C,83,1,1,1
,,C,84,5,3,3
,,C,85,1,0,0
,,B,81,2,12,10
,,B,82,7,2,2
,,B,83,1,4,2
,,B,84,17,8,7
,,B,85,5,6,4
,,B,81,5,4,3
,,B,82,2,2,2
,,B,83,5,5,5
,,B,84,11,3,3
,,B,85,0,2,2
,,C,81,6,3,3
,,C,82,1,0,0
,,C,83,5,3,2
,,C,84,10,4,3
,,C,85,0,1,1
,,C,81,1,1,1
,,C,82,1,0,0
,,C,83,0,4,2
,,C,84,8,5,5
,,C,85,3,2,2
,,C,81,1,3,2
,,C,82,0,2,2
,,C,83,0,1,1
,,C,84,2,2,2
,,C,85,1,1,1
,,A,81,14,13,12
,,A,82,11,8,7
,,A,83,13,11,10
,,A,84,38,36,30
,,A,85,3,14,12
,,B,81,0,1,1
,,B,82,2,0,1
,,B,83,4,6,6
,,B,84,7,8,8
,,B,85,1,1,1
,,B,81,6,3,2
,,B,82,3,3,3
,,B,83,2,2,2
,,B,84,7,9,7
,,B,85,3,5,3
,,B,81,4,1,1
,,B,82,2,1,1
,,B,83,2,4,3
,,B,84,3,8,10
,,B,85,0,1,1
,,C,81,1,1,1
,,C,82,4,1,1
,,C,83,1,3,3
,,C,84,0,2,2
,,C,85,0,0,0
,,A,81,18,17,14
,,A,82,5,5,4
,,A,83,1,4,3
,,A,84,9,16,14
,,A,85,5,15,10
,,D,81,2,3,5
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,1,1,1
,,D,85,0,0,0
,,B,81,1,2,2
,,B,82,3,1,1
,,B,83,3,6,5
,,B,84,6,4,4
,,B,85,1,2,2
,,D,81,0,1,1
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,3,0,0
,,D,85,0,0,0
,,C,81,0,2,2
,,C,82,1,0,0
,,C,83,3,1,1
,,C,84,1,2,1
,,C,85,0,3,3
,,B,81,3,3,3
,,B,82,1,2,2
,,B,83,3,10,9
,,B,84,6,6,7
,,B,85,3,7,6
,,D,81,1,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,1,1,1
,,D,85,0,0,0
,,B,81,7,4,3
,,B,82,3,4,4
,,B,83,0,2,1
,,B,84,3,5,5
,,B,85,1,3,3
,,A,81,11,22,14
,,A,82,3,3,3
,,A,83,5,5,4
,,A,84,18,15,15
,,A,85,14,7,6
,,D,81,1,1,1
,,D,82,0,0,0
,,D,83,1,1,1
,,D,84,0,1,1
,,D,85,1,0,0
,,B,81,0,5,5
,,B,82,1,1,1
,,B,83,1,1,1
,,B,84,10,8,7
,,B,85,3,3,4
,,A,81,5,6,5
,,A,82,1,2,2
,,A,83,6,10,9
,,A,84,20,14,12
,,A,85,2,7,5
,,C,81,3,2,2
,,C,82,0,0,0
,,C,83,0,1,1
,,C,84,0,4,3
,,C,85,6,3,2
,,A,81,8,2,2
,,A,82,2,2,2
,,A,83,12,13,13
,,A,84,26,14,14
,,A,85,4,9,7
,,D,81,0,0,0
,,D,82,0,0,0
,,D,83,0,1,1
,,D,84,0,1,0
,,D,85,0,0,0
